new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
2,0,0,1,0,0,32,10,131772.2
4,0,0,1,0,20,1,10,418736.6
2,0,0,0,0,80,128,10,101818.2
2,1,1,1,0,20,128,4,12031.8
1,1,1,0,0,40,128,4,11878.4
1,0,1,1,0,30,128,4,11924.0
3,0,0,1,1,30,128,4,12273.2
5,0,0,1,0,30,16,4,9132.0
5,0,1,0,1,30,16,4,9178.4
4,1,0,0,1,30,16,4,13513.0
5,1,1,0,1,100,16,0,9188.4
2,0,1,0,0,100,16,0,4915.0
2,1,1,0,1,100,16,4,5041.0
5,1,1,1,1,100,16,2,9239.6
2,1,0,1,1,100,16,0,17619.0
2,1,0,0,0,100,16,6,84039.8
2,0,0,1,1,100,16,4,11984.0
2,1,1,1,1,100,4096,8,102861.8
1,1,1,1,1,100,16,10,105548.0
2,1,1,1,0,50,16,4,11973.6
2,1,0,0,1,50,32,4,4670.2
1,1,0,0,0,50,32,8,99958.2
3,0,0,0,1,50,32,8,38082.8
2,1,0,1,1,20,32,8,104323.4
2,1,0,0,0,30,32,10,98840.6
2,1,1,0,1,90,32,8,98969.4
2,1,0,0,0,0,32,8,85174.4
2,0,0,1,0,50,32,4,11917.2
2,0,1,0,0,50,32,4,4630.4
5,1,1,0,0,50,64,4,9157.0
2,1,0,0,0,50,512,4,4557.8
5,1,0,0,0,100,512,10,302657.6
2,0,1,0,1,50,512,4,4531.4
4,1,1,0,1,50,512,0,8946.8
2,1,1,1,0,50,512,4,11864.0
2,1,0,0,1,50,512,10,101488.2
5,1,1,0,0,50,512,4,9149.2
4,0,1,0,1,0,512,8,75976.4
2,1,1,0,0,50,2,4,12838.2
2,0,0,1,1,50,64,4,11854.2
2,0,0,0,1,70,1,4,14850.2
1,1,1,0,1,50,512,8,101740.6
2,0,1,1,1,20,512,0,17691.8
2,0,1,1,1,90,512,6,91033.4
4,0,1,1,1,20,512,4,43146.0
2,0,1,0,0,100,32,4,4597.0
1,1,1,0,0,0,32,4,18537.6
2,1,1,1,0,100,32,8,103480.4
2,0,0,0,0,0,8,4,18033.6
2,1,0,1,0,100,32,4,11898.4
2,0,0,0,1,100,32,10,99720.8
3,1,1,1,0,100,32,4,12195.2
2,0,0,0,0,80,32,0,4702.0
1,0,1,0,0,80,32,8,100136.2
5,1,0,1,0,80,32,0,9165.2
4,0,0,1,0,80,256,0,35928.0
2,1,0,0,1,80,512,0,4711.6
2,0,0,0,0,20,512,0,5050.4
1,0,1,0,0,20,2,0,17652.4
2,1,0,1,0,20,2048,0,17667.6
5,0,1,0,1,20,512,0,9195.2
5,1,0,1,0,20,512,0,9251.8
2,1,1,1,0,20,512,0,17639.6
5,1,0,0,1,20,512,0,9104.6
5,0,0,1,0,50,512,0,9185.8
2,1,1,0,0,20,256,0,5022.4
1,1,1,1,1,20,256,0,17704.8
1,0,1,0,0,90,256,0,17683.8
2,0,1,1,0,20,256,6,91590.6
2,1,1,1,1,20,256,8,103702.6
2,0,1,0,1,20,4096,0,5045.0
5,0,1,1,1,20,4096,10,300741.8
2,1,1,0,1,70,2,0,7476.0
3,1,0,0,1,20,4096,0,12188.2
3,0,1,0,0,20,8,0,12441.6
2,0,0,1,1,20,64,0,17816.2
2,1,1,1,0,20,4096,0,17632.0
2,1,1,0,1,20,2,4,12759.8
2,0,1,1,1,20,64,4,12076.8
3,1,0,0,1,20,4096,0,12188.2
2,1,0,0,1,20,8,0,5333.4
2,0,0,0,0,20,8,4,9243.0
2,1,1,0,0,40,8,0,5213.6
4,0,1,0,1,40,8,0,9120.2
2,1,0,0,1,40,4,0,5542.0
1,0,1,0,1,40,4,0,17659.8
2,1,1,0,1,80,2048,0,4693.4
4,0,1,0,0,80,2048,0,8901.4
1,1,1,1,1,80,2,0,17678.8
2,1,0,1,1,80,2048,2,17702.2
2,0,0,0,0,80,2048,0,4702.6
4,0,0,1,0,80,128,0,35863.6
2,1,0,1,1,80,2048,0,17640.6
3,1,0,0,0,80,1,0,14598.0
2,1,1,0,0,60,2048,0,4702.0
2,1,1,0,0,20,16,2,5232.6
5,1,0,0,0,50,16,2,9188.2
3,0,1,0,1,20,16,2,12157.8
2,0,0,0,0,20,16,0,5264.6
