new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
5,1,0,0,1,50,8,10,301661.0
5,0,1,0,1,90,64,8,121530.8
5,1,1,1,1,50,4,8,121521.8
5,0,1,1,1,50,2048,6,47425.6
2,0,1,1,0,50,2048,4,11898.6
2,0,0,0,0,50,2048,10,101193.4
2,0,0,1,1,80,2048,4,11942.8
2,0,1,1,1,80,2,6,107243.0
1,0,0,1,0,80,16,4,11898.2
1,1,0,1,0,50,16,8,105484.0
5,0,0,1,1,90,16,4,9155.8
5,0,1,1,0,90,16,2,9179.2
5,1,1,1,0,40,4,2,9193.6
1,0,1,1,0,10,4,2,17684.4
1,1,0,1,0,10,4,6,103719.8
1,1,0,1,0,10,1,2,17720.2
3,1,0,0,0,10,1,6,18479.6
3,0,0,1,0,10,1,10,50413.6
3,0,1,0,0,90,1,6,18158.0
3,1,1,1,0,90,1,8,42720.4
1,0,1,0,0,40,128,6,89525.6
3,0,1,0,1,10,4,6,13743.8
3,0,1,1,1,10,1,4,14248.2
1,0,1,0,1,50,1,4,15254.4
4,0,1,0,1,0,8,4,22140.0
5,0,1,0,0,50,2048,4,9140.8
5,1,0,0,0,50,2048,6,47785.6
5,0,1,1,1,100,2048,4,9156.0
4,1,1,1,1,100,2048,10,415017.0
5,1,1,0,1,30,2048,4,9134.8
5,1,0,0,0,30,2048,8,121768.2
5,1,0,1,1,10,2048,4,9173.0
5,0,0,1,0,10,2048,10,300621.2
5,1,1,1,1,0,2048,8,120919.8
5,0,1,0,1,10,2048,4,9123.6
5,0,0,0,0,10,4096,4,9177.8
5,0,0,0,1,50,4096,8,122524.2
1,0,1,0,0,10,4096,0,17684.6
3,0,0,0,1,10,4096,0,12413.4
3,0,0,1,0,60,4096,0,12202.6
3,1,0,0,0,90,4096,0,12337.8
2,1,0,0,0,90,2,6,73299.2
3,0,0,1,0,90,128,0,12166.6
3,0,0,0,0,60,64,0,12106.8
3,1,1,0,0,60,64,6,10510.8
3,0,1,1,0,40,64,6,10578.4
3,1,1,1,0,70,64,4,12229.8
3,1,0,1,0,40,4096,6,10730.6
5,1,0,1,0,60,16,6,47723.0
3,1,0,1,1,40,512,0,12098.8
1,1,1,1,0,40,512,6,91056.8
3,0,1,1,0,100,4096,6,10625.8
3,0,0,1,1,100,4096,4,12127.6
3,1,0,0,0,100,4096,6,10591.6
4,1,1,0,0,0,4096,6,27679.4
1,1,0,0,0,90,4096,4,11869.2
4,0,0,0,0,90,128,4,12725.2
4,1,1,0,0,90,4,4,14603.0
4,0,0,1,1,90,128,0,35839.0
1,0,1,0,0,20,128,4,11974.8
1,0,0,1,0,20,128,8,103767.8
1,0,0,0,0,10,128,2,17736.2
1,0,0,0,1,20,128,6,89815.8
2,1,1,0,1,20,128,4,4966.6
2,1,0,0,1,100,2048,4,4391.8
1,1,1,0,0,100,2048,4,11723.2
2,1,0,1,1,60,128,4,11867.8
1,0,0,0,1,100,4,4,12413.0
2,0,0,0,0,10,2048,4,5749.8
2,1,1,1,0,10,2048,4,12377.8
3,0,0,0,0,10,128,6,11711.4
3,1,0,1,0,10,2048,4,12426.8
2,0,0,1,1,10,2048,2,17662.8
2,1,0,0,1,10,1,4,14803.6
4,0,0,0,1,20,2048,4,13822.6
2,0,0,0,1,20,2048,8,101764.0
5,1,1,0,0,10,2048,4,9155.8
2,0,1,0,0,10,512,6,88104.6
2,0,0,1,1,10,2048,10,105481.4
4,1,0,0,1,10,2048,4,13918.8
2,0,1,1,0,10,16,4,12415.2
2,0,1,1,0,80,2048,4,11882.6
2,0,1,0,0,40,2048,10,101718.0
2,0,0,1,1,100,2048,4,11797.6
2,0,1,0,0,10,1,0,11187.4
2,1,0,0,1,10,2048,0,5816.6
1,1,0,1,0,10,2048,0,17803.2
2,1,1,0,0,10,2048,6,88259.2
2,1,1,1,1,10,2048,10,105474.0
3,0,0,1,1,10,2048,0,12469.4
1,0,0,0,1,40,2048,0,17790.8
2,0,0,1,1,10,1,0,17602.8
4,1,0,0,1,70,2048,2,8912.0
2,1,0,1,0,10,128,0,17623.8
3,1,0,0,0,10,2048,10,50501.2
1,1,0,0,0,10,2,0,17691.8
2,0,0,1,1,10,2048,4,12443.2
3,0,1,0,1,10,2048,0,12435.4
1,1,0,1,0,10,2048,0,17803.2
