new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
5,1,0,1,0,90,4,6,47616.2
3,0,0,0,0,0,128,10,48058.0
3,0,1,0,0,60,128,0,12044.0
2,1,1,0,1,60,128,0,4685.6
2,0,0,0,0,60,128,0,4740.4
1,0,0,0,1,0,128,0,17936.0
1,1,0,0,0,0,128,2,17916.2
1,1,1,0,1,0,128,6,82043.6
5,1,0,1,1,0,128,2,9251.8
1,0,0,1,1,0,4,2,17922.0
1,0,0,0,1,80,4,8,80901.0
1,1,0,1,0,0,4,8,131960.2
3,1,0,1,1,0,2048,2,16371.4
3,1,1,1,0,0,512,2,16101.2
4,0,1,0,0,0,512,2,11862.8
4,0,0,0,0,0,4,8,75877.8
5,0,1,1,1,0,512,2,9231.0
5,0,0,1,0,0,64,2,9223.2
5,1,1,1,0,30,64,2,9149.8
5,1,0,0,0,30,64,6,47376.8
5,1,0,1,1,20,64,2,9184.0
5,0,0,1,0,20,1024,2,9174.6
3,0,0,1,0,50,1024,4,12204.8
1,0,0,1,1,90,1024,2,17755.8
1,0,1,1,1,0,128,2,17940.8
1,0,0,1,0,100,128,2,17705.2
1,0,1,0,0,100,128,4,11723.6
2,0,1,0,1,100,16,4,5048.6
2,0,1,1,1,100,32,8,103515.6
1,0,0,1,1,100,16,4,11903.6
1,0,1,1,1,100,16,0,17692.4
4,1,1,0,1,100,2,4,15451.2
2,0,0,0,0,60,16,4,4797.2
1,0,1,0,0,90,16,4,11830.4
4,1,0,0,0,60,16,0,8992.8
2,0,0,1,1,0,16,4,18496.4
3,1,0,0,0,60,16,2,12239.4
5,0,1,0,0,60,4,4,9104.0
5,1,1,1,1,60,4,4,9136.2
3,0,1,1,1,60,4,0,12883.0
3,0,1,1,1,80,4,4,12757.6
5,1,1,1,0,60,4096,0,9240.0
2,1,1,0,0,60,4096,4,4400.2
1,1,1,1,0,70,4096,4,11790.2
2,1,0,1,1,60,4096,4,11827.8
3,1,1,1,1,60,4096,4,12082.8
2,1,1,1,0,80,256,4,11842.4
2,0,0,0,0,60,2,4,12793.8
5,1,0,1,0,60,4096,4,9200.8
2,0,1,1,0,50,4096,4,11874.2
2,1,1,0,1,80,4096,2,4697.6
2,1,1,1,0,80,128,2,17626.4
2,0,1,0,0,100,4096,2,4661.0
5,1,1,0,0,0,4096,2,9215.4
2,1,1,0,0,0,64,6,82152.8
5,1,1,1,0,30,1024,2,9217.2
5,0,1,0,0,0,1024,2,9197.4
2,0,1,0,0,30,1024,10,100677.8
3,0,1,0,1,60,1024,2,11999.4
5,0,0,1,0,0,1024,6,47600.6
3,0,0,0,0,80,1024,2,12166.6
5,0,0,1,1,0,1024,2,9203.2
4,0,1,1,1,70,1024,2,35790.2
5,0,0,0,0,0,128,2,9214.6
4,1,0,0,0,0,128,8,75938.8
5,1,0,0,1,0,128,8,121308.2
1,0,0,0,1,0,1024,2,17959.0
5,1,1,0,0,0,128,6,47483.6
4,0,1,0,0,0,32,2,11878.4
4,1,0,0,0,0,32,4,22106.6
1,1,1,0,1,0,32,2,17940.4
4,1,1,0,1,10,32,2,9249.4
4,0,1,1,1,10,32,10,417431.2
4,0,0,0,1,80,32,2,8947.0
4,0,0,0,0,40,32,10,119825.2
5,0,0,1,0,80,32,2,9194.6
5,1,0,1,0,10,1,2,9190.8
3,1,0,1,0,20,1,4,14320.2
1,1,1,1,0,10,2,2,17675.8
5,0,0,0,0,10,2,2,9143.2
5,0,1,0,0,10,4,6,47662.2
5,1,0,1,1,10,2,2,9197.0
5,1,0,0,1,10,1,8,121047.4
3,1,0,0,1,50,2,2,13277.4
5,0,1,1,1,60,2,2,9123.0
5,1,1,1,1,90,2,8,121658.6
5,1,0,1,1,60,2,4,9146.6
5,0,0,1,0,60,2,10,300310.8
1,1,1,1,0,60,2,4,13258.8
5,0,0,1,0,70,2,4,9138.4
5,0,0,0,1,70,16,4,9185.8
5,1,0,0,0,70,16,2,9220.0
2,1,0,0,1,70,64,2,4760.4
2,0,0,1,0,70,64,2,17717.8
2,1,0,0,1,50,16,4,4820.2
1,1,1,0,1,90,16,4,11801.0
5,1,0,1,1,40,16,4,9182.2
4,1,1,0,1,50,16,0,9000.2
5,1,0,1,1,30,16,4,9120.4
