new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
2,0,0,1,1,70,4096,8,102872.8
2,1,1,0,0,30,4096,2,4835.8
2,0,1,0,0,20,4096,6,89559.0
2,0,0,0,1,30,4096,2,4858.8
2,1,0,1,1,40,4096,2,17626.6
2,0,0,1,0,50,4096,2,17673.4
5,0,1,0,1,40,4096,2,9206.4
2,1,1,0,0,30,4096,2,4835.8
2,1,0,0,0,60,64,2,4715.4
2,0,0,0,0,70,128,2,4769.8
3,1,0,1,0,70,128,2,12149.0
2,0,0,1,1,70,1024,2,17799.4
5,0,0,0,1,30,128,2,9157.4
4,0,1,0,0,70,8,2,9114.8
2,0,0,1,0,70,1024,8,102959.0
2,0,0,1,1,70,8,2,17756.0
2,0,1,1,1,70,128,2,17701.4
2,0,0,1,0,70,8,4,12151.8
1,0,0,1,0,70,512,2,17670.6
2,0,0,0,1,30,1,2,11213.4
2,1,1,0,0,70,4,2,5504.2
2,1,1,0,1,70,2048,6,84833.6
2,0,0,0,0,70,32,2,4790.2
5,0,0,0,1,70,32,8,121150.0
5,0,0,0,0,10,2,2,9143.2
2,1,1,1,0,70,32,2,17664.8
2,0,1,0,0,20,256,2,5019.6
2,0,0,0,1,20,256,8,101518.6
2,0,0,1,1,20,256,2,17740.0
5,1,1,1,0,20,256,2,9371.4
5,1,0,0,0,20,256,2,9159.2
4,0,0,1,0,20,256,2,35682.8
2,1,1,0,1,70,256,2,4744.6
2,1,0,0,0,70,1024,2,4783.4
2,0,1,0,0,70,256,2,4773.6
2,0,1,1,0,70,4,8,114236.4
2,1,1,0,1,70,256,8,100814.4
5,0,0,1,0,70,256,2,9159.6
2,1,1,0,1,40,256,2,4849.8
2,1,1,1,0,70,1024,2,17672.6
2,1,1,1,0,10,256,2,17724.0
4,0,1,0,1,70,256,8,39344.2
4,0,1,0,0,70,2048,10,113960.0
3,0,1,0,0,100,256,10,48419.6
2,1,1,0,0,80,256,8,101585.4
2,0,0,1,0,70,1,2,17643.0
2,1,0,1,0,70,256,2,17705.6
2,0,1,0,0,40,512,8,101573.2
4,1,1,0,0,50,256,2,8929.0
4,0,0,0,1,70,256,2,8905.8
2,0,1,1,0,50,2,2,17563.0
2,0,0,0,1,70,256,10,100996.6
2,0,0,1,0,70,256,10,103206.8
2,0,0,1,1,70,256,2,17673.0
2,1,1,0,1,70,8,2,5138.4
1,0,1,0,1,0,256,2,17956.2
2,1,1,1,0,100,256,2,17692.6
2,1,1,1,0,70,64,2,17642.8
4,0,1,0,0,70,1,8,82133.8
2,0,1,1,1,50,256,2,17642.4
2,1,1,0,1,80,256,2,4716.8
3,0,1,0,1,80,2048,2,12149.0
2,1,1,1,0,80,256,8,102607.6
3,1,0,0,1,80,256,8,38001.8
2,0,1,1,1,80,256,0,17644.2
2,1,1,1,0,80,32,2,17707.0
3,1,0,1,1,80,256,2,12153.8
2,0,0,0,1,80,256,0,4692.6
4,0,1,1,1,80,256,0,35794.8
2,0,0,0,0,40,16,0,5106.6
2,0,1,0,1,80,16,10,94854.4
2,0,0,1,1,0,16,0,17884.8
2,0,1,0,1,80,512,8,101387.8
2,0,1,0,1,80,8,10,86023.6
1,0,1,0,0,80,256,0,17760.4
2,0,1,0,1,100,64,0,4627.6
5,0,1,1,1,100,8,0,9135.2
3,0,1,0,0,100,256,0,12175.2
2,0,1,0,0,40,1024,0,4865.2
2,0,0,1,1,80,64,0,17650.4
2,0,1,0,0,100,4096,4,4363.0
2,1,1,0,0,60,4096,0,4702.2
2,0,1,0,1,20,1024,4,4964.0
5,0,0,1,0,100,4096,4,9294.4
2,1,0,0,1,100,4096,4,4391.2
1,1,1,0,1,100,4096,8,101629.4
2,1,1,1,1,60,4096,4,11865.0
2,0,1,0,1,100,2,4,12799.0
3,1,0,0,1,50,4096,10,48882.6
5,1,1,0,1,100,128,4,9155.8
2,1,0,1,1,70,4096,0,17679.0
2,1,1,0,0,70,4096,4,4376.0
3,1,0,0,0,90,4096,4,12481.2
2,1,1,1,1,70,2,4,13332.0
2,1,0,0,0,60,4,4,11941.6
3,1,1,0,1,60,4096,4,11973.6
2,1,0,0,1,80,4096,4,4328.8
1,1,0,0,1,80,256,0,17769.4
5,1,0,1,1,90,4096,4,9196.8
