new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
3,0,1,1,1,60,32,6,10781.8
3,0,0,1,1,90,32,2,12196.0
3,1,0,1,0,60,32,6,10815.8
3,1,0,1,1,60,512,0,12054.0
3,1,0,0,1,60,2,8,39190.6
3,1,0,1,0,50,512,10,48692.2
3,1,0,1,0,60,1,2,14550.8
3,1,0,1,0,60,16,10,47898.4
1,0,0,1,1,10,512,0,17687.6
3,1,0,0,0,90,512,0,12074.2
5,0,0,0,0,40,512,0,9160.2
5,1,1,0,1,40,512,0,9183.8
2,1,1,1,1,50,512,0,17685.6
5,1,1,1,1,40,32,10,298232.2
5,1,1,0,0,80,2048,0,9125.4
5,0,0,0,1,80,2048,0,9150.8
5,1,0,0,1,80,8,2,9210.6
3,1,1,1,1,80,8,2,12468.8
3,1,0,0,0,80,256,2,12042.2
5,1,0,1,1,40,8,4,9148.0
5,0,0,0,0,40,8,4,9168.6
5,1,0,0,1,50,8,4,9168.2
2,0,0,0,1,30,8,4,9176.6
1,0,0,0,0,30,8,10,85944.2
2,1,0,1,0,30,8,4,12257.8
2,0,1,0,1,100,4,4,11863.2
5,0,0,0,1,100,8,0,9198.2
2,1,0,0,1,70,8,0,5156.2
2,1,0,1,1,100,256,0,17716.8
2,0,0,0,0,30,8,0,5192.6
2,0,1,1,0,20,8,0,17708.4
2,0,0,1,1,30,4096,0,17627.8
2,1,0,1,0,30,8,2,17637.4
2,1,0,0,1,30,32,0,4964.2
4,1,0,1,1,50,32,0,35873.8
2,0,0,1,1,30,2,0,17652.6
2,0,0,0,1,30,2048,6,88680.0
2,0,0,0,1,30,8,2,5200.8
2,0,1,1,1,30,8,10,109439.0
5,0,0,0,0,10,8,2,9134.0
1,0,1,0,1,90,8,2,17825.0
2,1,0,0,0,20,8,2,5349.0
3,0,0,0,0,20,8,6,12132.6
1,1,0,1,0,20,8,10,109529.2
2,0,0,1,0,20,64,2,17806.2
3,0,0,0,0,20,8,0,12392.0
4,0,1,0,0,20,8,2,9212.6
2,0,0,0,0,80,4096,2,4708.0
4,0,1,1,0,80,4096,2,35877.6
5,0,0,1,0,80,4,2,9220.6
2,0,0,1,1,80,4096,4,11874.6
1,0,0,0,1,80,2,2,17682.8
1,0,0,1,0,80,1024,2,17813.8
2,0,1,0,1,80,4096,6,85575.0
4,0,1,0,0,80,4096,0,8927.2
2,0,0,1,1,60,4096,2,17622.2
2,0,0,1,1,80,4096,0,17631.2
4,0,1,0,1,80,4096,2,8904.2
5,0,1,1,0,80,4096,2,9153.4
3,0,0,0,1,80,4096,10,48536.2
3,0,0,0,1,80,4096,8,38079.4
2,0,1,1,0,80,1024,2,17655.8
4,0,0,1,0,0,4096,2,35397.2
2,0,0,1,0,30,256,2,17717.0
2,0,0,1,1,80,4,2,17705.0
2,0,1,0,0,100,16,2,4924.4
2,0,0,0,1,100,16,8,95229.2
2,0,1,1,0,0,16,6,123759.2
2,1,1,0,0,0,256,2,11395.0
2,1,0,0,0,100,2048,2,4674.8
5,1,0,0,1,40,2048,2,9169.0
2,1,0,1,0,20,2,2,17656.2
3,1,0,0,0,50,256,2,12259.8
2,1,0,1,0,30,64,2,17701.8
2,1,1,1,0,60,2048,2,17671.8
2,0,0,0,0,10,8,2,6013.4
2,0,0,0,0,100,4096,6,88174.8
5,0,0,0,0,100,2048,8,121840.6
2,1,0,1,1,50,2048,2,17647.4
1,1,0,1,1,100,2048,2,17757.0
5,1,1,0,0,80,2048,2,9157.2
2,1,0,1,1,100,1,2,17618.8
3,1,0,1,1,100,2048,2,12125.0
2,1,0,1,0,100,4,6,103337.2
4,1,0,1,1,100,2048,2,35674.2
3,1,0,0,0,10,2048,6,11704.0
2,1,0,1,1,100,2048,4,11802.6
2,1,0,0,1,30,512,2,4852.8
2,1,0,1,1,70,2048,2,17723.8
2,1,1,0,0,100,4,6,73148.2
2,0,0,1,0,90,2048,2,17741.6
2,1,1,0,1,0,2048,2,11405.2
2,0,0,1,0,70,2048,2,17736.6
3,1,0,0,1,100,2048,6,10575.6
4,1,0,0,1,100,512,2,8902.4
5,1,0,1,0,40,2048,2,9215.2
2,1,1,0,0,20,2048,10,101419.6
1,1,0,1,0,100,2048,0,17806.2
5,1,0,0,0,20,2048,4,9165.0
