new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
1,1,1,1,0,80,16,6,94210.4
1,1,1,1,0,80,1,6,116128.4
1,1,1,0,1,80,64,6,90042.0
1,1,0,1,1,80,64,10,102855.0
1,0,1,1,1,80,1024,10,102709.2
1,0,1,1,0,90,256,10,102892.2
3,0,1,1,1,90,256,8,37732.6
5,1,1,1,0,90,256,8,121469.4
5,0,1,1,1,0,128,8,121534.4
3,0,1,1,0,90,8,10,47444.2
3,1,1,1,1,90,8,8,37505.0
3,1,0,1,1,30,8,6,12082.8
3,0,0,0,1,40,8,6,12073.4
3,1,0,1,1,40,8,2,12423.6
3,0,0,1,1,50,8,4,12603.2
3,0,0,0,1,30,16,4,12274.4
3,0,1,1,1,30,4,4,12874.4
4,0,1,0,1,30,4,2,9392.0
1,0,1,1,1,30,4,8,114419.4
4,0,1,0,1,20,4096,6,20344.4
4,0,1,1,1,70,4,8,124350.2
2,0,1,1,0,30,4,2,17770.2
1,0,1,1,1,30,4,8,114419.4
4,0,1,1,1,80,4,0,35876.2
4,1,1,0,1,30,1,8,81979.0
4,0,1,1,1,20,32,2,35573.8
4,0,1,1,1,60,4096,2,35886.4
5,0,1,1,1,90,4096,6,47707.0
4,1,0,1,1,100,4096,2,35735.4
4,0,0,1,0,100,2048,2,35574.8
3,0,0,1,1,100,64,2,12115.4
3,0,0,0,1,30,64,4,12226.2
3,1,0,0,0,80,64,4,12145.2
3,1,0,1,1,20,64,4,12100.8
3,0,0,0,1,20,128,4,12145.2
4,1,0,1,1,20,128,4,43180.2
3,1,0,0,0,20,2048,4,12272.2
3,1,0,1,0,0,2048,2,15928.2
5,1,0,0,0,10,2048,2,9195.4
5,0,1,0,0,10,512,2,9171.0
5,0,0,1,0,10,512,6,47411.4
5,0,0,0,0,10,2048,4,9139.8
5,0,0,0,1,60,1024,4,9157.8
5,0,0,1,1,60,32,6,48047.0
1,0,0,1,1,60,1024,10,102619.6
5,1,1,0,1,60,32,4,9257.2
2,0,1,1,1,60,32,4,11853.4
4,0,1,1,0,60,32,10,415092.6
2,1,1,1,1,40,64,4,11955.0
1,0,1,1,1,40,64,0,17763.4
2,0,0,0,1,40,64,4,4601.6
3,0,1,0,1,40,64,10,48682.6
3,0,0,1,1,40,4096,4,12083.0
4,1,0,0,0,40,64,4,13067.0
2,1,0,0,0,70,64,4,4430.4
2,0,0,0,0,50,64,10,101403.4
1,1,1,1,0,70,64,4,11792.0
1,1,1,0,1,70,64,8,101553.2
1,1,0,1,0,70,4,10,114097.8
1,0,0,1,0,70,64,2,17805.0
1,1,0,1,0,30,64,0,17713.2
1,1,0,1,1,30,16,8,105170.6
1,0,1,1,1,30,64,0,17718.6
1,0,1,1,0,70,2048,0,17712.8
1,0,1,1,1,40,1024,0,17771.8
5,1,1,1,1,40,1024,6,47696.8
3,0,1,0,0,40,1024,0,12109.2
3,1,1,0,0,0,1024,10,47945.6
3,0,1,0,0,100,32,2,12137.0
3,1,1,0,0,100,1,6,18000.2
3,1,0,0,0,80,32,2,12109.8
4,1,0,0,1,80,32,10,114917.8
5,1,1,1,0,80,32,2,9142.0
5,0,0,1,0,40,32,2,9156.4
5,0,0,1,1,40,512,0,9146.4
4,0,0,0,1,80,512,0,8927.4
3,0,1,0,1,0,512,0,15960.8
4,0,0,1,1,70,32,0,35921.0
4,1,1,0,0,80,512,0,8916.8
4,0,0,0,0,80,256,0,8927.8
4,0,0,1,1,50,256,0,35949.4
5,0,1,1,0,80,256,0,9208.8
5,0,0,1,0,80,2,10,299648.2
5,0,1,1,1,50,512,0,9176.8
3,1,1,0,1,50,512,0,12110.4
3,0,1,0,0,90,512,0,12049.6
3,0,0,0,0,40,2048,0,12011.4
3,0,0,1,1,40,2048,10,49063.0
3,0,1,0,0,40,2,8,39213.0
3,0,1,0,0,0,8,0,15886.4
3,0,1,0,1,90,8,6,12108.2
3,0,1,0,0,90,64,0,12233.2
3,0,1,0,1,90,4,2,13005.0
4,0,1,0,0,100,4,2,9367.4
4,0,0,0,1,100,16,2,8991.2
4,1,1,0,0,100,16,2,8973.8
4,0,1,0,1,100,64,2,8951.8
2,0,1,1,1,100,1024,2,17630.8
4,1,1,0,1,100,32,6,19682.0
