new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
3,0,0,1,1,80,256,2,12149.6
3,0,1,0,1,80,8,2,12507.6
1,0,1,0,1,80,1,0,17639.4
3,1,1,1,1,80,32,2,12250.4
4,0,0,1,1,80,32,2,35817.2
3,0,0,0,1,80,32,2,12085.8
3,1,0,0,0,80,4096,2,12309.4
2,1,0,0,0,80,4,10,80806.2
3,1,0,1,1,80,1,2,14484.2
3,1,1,0,1,80,1,4,14366.6
3,1,1,1,1,90,1,6,18236.8
2,1,0,1,1,90,1,2,17605.8
1,1,1,0,1,90,1,2,17677.2
1,0,1,0,0,90,1,8,83709.6
1,0,1,0,0,90,16,2,17766.6
4,0,1,0,1,90,64,2,8951.0
4,0,0,0,1,90,2,10,180651.2
4,0,0,1,1,40,64,2,35828.4
2,1,0,0,1,90,64,2,4688.2
4,1,0,0,0,90,1024,2,8903.0
2,1,1,0,0,90,64,10,101552.8
2,1,1,1,1,90,64,10,102725.6
2,1,0,1,0,80,64,2,17684.8
2,0,1,1,1,90,64,2,17673.6
2,0,1,0,1,90,64,10,101271.4
2,1,1,1,1,90,64,4,11857.2
1,1,1,1,1,90,64,2,17780.4
2,0,0,1,1,40,64,2,17658.6
2,1,1,1,1,70,64,2,17629.0
2,1,0,0,1,50,512,10,101488.2
2,0,0,0,1,40,128,2,4874.8
2,0,0,0,1,90,1024,0,4678.0
1,1,1,0,1,90,1024,0,17772.8
3,0,1,0,1,90,1024,6,10610.4
1,1,0,0,1,90,1024,10,100849.0
2,1,0,1,1,80,1024,0,17626.0
2,0,0,0,0,70,1024,8,100562.2
3,0,1,1,1,90,1024,0,12125.4
2,0,0,1,1,100,512,0,17672.2
3,0,1,0,1,90,1024,10,48346.4
3,0,0,1,1,60,1024,0,12124.2
2,0,1,0,0,90,512,0,4669.2
5,0,1,0,0,60,128,0,9144.6
2,1,1,0,1,90,512,4,4318.0
1,1,0,0,0,90,512,4,11779.6
2,0,1,0,0,90,256,4,4332.2
2,0,0,1,0,90,1,4,15264.4
2,1,0,0,0,90,4096,4,4331.8
2,1,1,0,1,90,512,4,4318.0
4,0,1,0,0,90,512,4,12797.6
2,1,0,0,0,80,512,4,4321.4
2,0,0,1,0,30,512,4,11956.2
4,1,1,0,0,80,512,2,8961.4
2,1,0,1,0,0,512,0,17811.4
5,1,0,0,0,80,2,6,47748.4
2,0,0,0,1,80,128,4,4304.0
2,1,0,0,1,80,64,0,4734.4
2,0,0,0,1,90,64,6,89491.8
2,0,0,0,0,30,64,0,4871.0
2,1,0,0,1,40,64,0,4869.8
2,1,1,0,0,80,64,0,4713.8
1,1,1,0,0,70,512,0,17753.4
2,0,0,0,0,80,64,8,101569.4
2,0,1,1,0,80,64,6,90858.6
2,1,1,1,0,0,64,10,131797.4
2,0,1,0,1,80,64,10,101468.6
3,1,1,0,1,80,16,0,12334.0
2,0,1,1,0,80,1,0,17709.2
3,0,1,0,0,80,32,0,12132.6
2,0,1,1,0,80,2048,0,17641.2
2,0,1,1,0,30,64,0,17614.2
4,1,0,0,0,80,64,6,19395.6
3,1,1,0,0,80,32,10,48401.4
2,1,0,0,0,0,32,0,11420.4
3,0,1,0,1,80,64,0,12057.2
3,1,0,1,0,80,64,0,12118.4
4,1,1,0,0,80,32,8,39923.2
2,1,1,0,1,80,2048,2,4714.8
2,0,0,0,1,80,16,2,5015.6
2,1,0,1,0,80,2048,2,17650.0
4,0,1,0,0,80,2048,2,8887.8
2,0,1,0,1,40,16,2,5082.4
2,0,0,0,0,40,16,4,4861.8
5,1,0,0,0,40,1024,4,9166.4
2,1,0,0,0,60,4096,4,4435.4
3,1,0,1,0,10,4096,4,12532.2
2,1,0,1,0,30,256,4,11955.8
4,1,1,0,1,60,4096,4,12885.2
4,1,1,1,0,60,4096,4,43511.8
2,1,0,1,0,60,16,8,105324.8
2,0,0,0,0,60,2048,8,101394.6
2,1,0,1,0,10,8,4,12410.4
2,1,0,1,1,20,4096,4,12082.0
5,0,0,0,0,60,4096,2,9114.4
2,1,1,0,0,60,2,8,80004.2
2,0,0,0,1,50,4096,4,4558.6
4,1,0,1,0,20,4096,4,43172.2
2,0,0,1,0,60,4096,10,102592.4
2,0,0,0,1,60,4096,10,101379.4
