new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
3,1,0,0,0,10,8,8,37892.8
3,0,0,0,0,0,8,4,15871.2
3,0,1,0,0,60,4,4,12933.6
3,0,1,1,0,60,4096,8,37965.4
1,0,1,1,0,60,256,4,11786.6
2,0,0,0,0,60,256,4,4440.4
4,0,1,0,0,0,256,4,22082.4
2,1,0,1,0,20,256,4,12147.4
2,1,0,0,0,40,32,4,4584.6
2,1,1,0,1,40,256,4,4567.4
2,0,1,1,1,40,8,4,12248.0
2,1,0,0,1,50,16,4,4820.2
5,1,1,1,1,50,16,4,9285.8
5,1,1,0,1,100,512,4,9182.4
4,0,1,1,1,100,512,4,43628.8
5,0,0,0,1,100,512,6,47722.8
5,1,0,0,1,100,4,6,47345.4
5,0,0,1,1,100,512,4,9157.2
5,0,0,1,0,80,512,6,48071.8
4,0,0,1,0,20,512,4,43229.6
5,0,0,1,0,40,4096,4,9178.6
5,0,0,0,1,40,4096,2,9191.4
1,1,0,0,0,40,4096,2,17723.6
5,0,0,1,0,30,4096,2,9168.6
5,1,0,1,1,30,128,2,9138.0
5,1,1,1,0,30,128,10,301361.4
5,0,1,1,0,30,128,2,9154.4
5,1,0,1,0,0,128,2,9294.6
2,1,0,1,1,0,128,4,18475.6
5,1,1,1,1,0,128,8,121537.0
5,1,0,1,1,30,16,2,9210.0
3,0,1,1,1,30,16,2,12142.0
5,1,1,1,1,30,8,8,121665.0
5,0,0,1,1,20,4,2,9203.0
5,0,1,0,1,20,4096,2,9184.0
5,1,1,0,0,20,2,2,9119.6
2,1,0,1,0,20,2,2,17656.2
3,1,1,1,1,20,2,2,13354.4
3,0,0,1,1,70,2,2,13071.6
3,0,1,1,1,10,256,2,12417.8
3,1,1,0,1,10,256,6,11691.2
5,1,0,0,1,60,256,6,47956.2
5,1,1,1,0,10,256,6,47512.2
3,1,0,0,1,50,256,10,48869.8
3,1,1,1,0,10,256,8,39478.8
5,1,1,0,1,10,2048,0,9120.2
5,0,0,0,0,10,2048,0,9171.2
5,1,0,0,1,90,2048,0,9150.4
5,1,0,0,0,20,1,0,9138.4
5,1,1,0,1,90,1,0,9115.6
5,0,0,0,1,90,1024,0,9205.8
5,0,1,0,1,90,32,4,9145.4
5,0,0,0,0,90,8,4,9153.6
5,1,0,1,1,90,8,4,9169.0
5,1,0,0,1,10,2,4,9163.2
5,1,0,1,0,10,2,6,47466.8
4,1,1,0,1,10,4096,4,14079.6
5,1,1,0,1,30,2,0,9180.6
3,1,1,1,1,30,2,2,13098.6
2,1,1,0,1,30,16,6,85566.6
3,1,0,1,1,30,2,0,13233.0
5,0,1,1,1,30,4096,0,9222.0
1,0,1,1,1,10,2,0,17737.2
5,0,1,1,0,60,4096,2,9172.6
5,1,1,1,0,100,4096,4,9180.4
3,1,1,1,1,70,4096,4,12373.4
5,1,0,0,0,100,128,4,9149.8
3,1,1,1,0,100,128,4,12173.8
5,0,0,0,0,30,128,10,301394.2
5,0,0,1,1,100,128,4,9186.4
2,1,0,1,1,100,128,10,102702.2
4,0,0,1,1,40,256,4,43542.4
5,0,1,0,1,90,128,4,9153.2
3,0,1,1,1,0,128,4,16086.8
3,1,1,0,1,90,128,6,10695.2
5,0,0,0,1,40,16,4,9198.2
2,0,1,0,0,90,1024,4,4302.4
3,1,1,0,0,90,4,4,12790.8
2,0,1,1,0,100,1024,10,102549.4
2,1,1,0,0,70,256,4,4409.8
2,1,0,1,0,70,256,8,102965.2
1,0,1,1,0,70,256,4,11783.8
2,1,1,0,0,40,1024,2,4853.2
2,0,0,0,1,40,1024,2,4856.6
5,0,1,0,0,40,1024,2,9167.2
3,0,0,0,0,20,1024,2,12197.4
1,0,1,1,1,40,1024,2,17690.6
5,0,1,0,1,40,1024,6,47453.0
2,0,0,1,1,0,1024,4,18468.0
2,1,0,1,1,40,64,2,17655.8
2,0,1,0,0,40,1024,0,4865.2
2,1,1,0,0,50,16,0,5004.2
4,0,1,0,0,10,2048,0,9247.8
2,0,0,0,1,40,16,0,5107.8
2,0,1,0,1,30,32,0,4945.6
2,0,0,0,1,0,32,2,11450.0
2,1,0,0,0,30,32,0,4980.0
2,1,0,0,1,30,64,10,100466.8
2,1,1,1,0,0,32,0,17806.2
