new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
4,0,1,0,1,0,4096,8,75929.2
3,1,1,0,1,0,16,4,16351.2
3,1,0,0,0,0,16,6,20790.0
3,1,0,1,0,0,8,8,44329.2
3,1,0,1,1,0,16,2,15925.8
3,1,1,1,1,0,1024,10,48240.4
3,0,0,0,1,30,16,2,12137.6
3,0,0,1,1,100,2048,2,12200.8
2,0,0,0,1,0,2048,2,11403.4
2,0,0,1,1,0,1024,6,123623.2
2,0,1,0,1,0,64,4,17992.4
4,0,0,1,1,0,2048,8,115849.4
1,1,0,0,1,80,2048,2,17755.2
1,1,0,0,1,0,512,2,17919.2
4,0,1,1,1,0,2048,2,35524.2
2,1,1,0,1,0,1,2,11455.4
2,1,1,1,1,70,128,2,17650.2
2,0,1,0,1,70,4,2,5485.8
2,0,0,0,0,40,4,2,5567.6
2,0,0,0,1,100,4,10,80634.4
2,0,1,1,1,40,4,2,17613.2
2,1,0,1,0,50,4,2,17645.4
5,0,0,0,1,40,4,10,299731.8
2,1,0,0,0,30,4,4,11924.2
2,0,1,0,0,10,4,0,6099.4
2,0,1,1,0,60,4,10,114009.0
2,0,0,1,0,60,4,0,17680.0
2,1,1,0,1,10,4,2,6088.8
2,0,0,0,1,10,2,2,7847.4
3,1,0,0,0,10,2,2,13271.0
2,1,1,0,1,10,2,6,73806.8
2,0,0,1,0,10,1,2,17811.2
2,0,0,0,0,10,512,8,99392.4
1,1,0,0,0,10,2,2,17684.0
4,0,1,1,1,10,2,2,35519.0
5,0,1,0,0,10,2,2,9152.4
3,0,1,0,0,10,2,2,13206.4
2,0,1,0,1,60,2,6,73595.0
3,0,1,1,1,10,2,2,13114.8
2,1,0,0,0,10,4,2,6105.6
2,1,1,0,0,60,4,6,72929.6
2,1,0,0,1,50,2048,2,4879.2
1,0,0,1,1,50,2048,2,17720.2
2,0,0,1,1,50,128,2,17711.2
4,1,0,0,0,50,2048,0,8966.6
2,1,1,0,0,50,2048,6,89236.0
3,1,0,0,0,50,64,2,12291.6
4,1,1,0,1,50,128,2,8948.8
4,1,0,0,0,60,2048,2,8937.2
5,1,0,1,1,90,2048,2,9225.8
2,0,0,0,0,50,16,2,5039.8
2,0,1,0,1,50,4,2,5516.8
3,1,0,0,0,50,2,2,13306.6
1,0,0,0,0,50,4096,8,101333.2
2,0,1,0,1,80,16,2,4991.8
2,0,0,0,0,80,512,2,4727.0
2,1,0,0,0,80,256,6,85960.2
2,0,1,0,0,10,1024,2,5733.4
2,1,1,1,0,80,512,2,17601.2
2,0,0,1,0,80,2,0,17704.4
2,1,0,1,1,80,512,2,17618.8
1,0,0,1,1,80,512,2,17812.0
2,1,0,0,1,80,512,10,101681.6
2,0,1,1,1,80,512,2,17684.6
2,0,0,1,0,10,128,2,17625.2
2,0,1,0,0,50,512,6,89363.0
2,0,0,1,0,80,64,10,102688.6
2,0,1,1,0,80,1024,2,17655.8
3,0,0,0,1,80,2048,2,12183.4
5,1,0,0,0,80,512,0,9187.6
5,0,0,0,1,80,512,8,121375.0
5,1,0,0,0,80,1,2,9135.2
1,1,0,0,1,80,512,2,17766.6
2,1,1,0,0,80,128,2,4682.0
2,1,1,1,0,80,2,0,17714.4
3,0,1,0,1,80,128,2,12320.0
2,1,1,0,0,100,32,4,4622.6
3,1,1,0,1,100,8,4,12486.2
4,1,1,0,0,80,16,4,13186.2
2,0,1,0,0,100,4,0,5433.6
2,0,0,0,0,0,32,4,18041.2
2,0,1,1,0,30,32,4,11958.6
2,0,1,1,0,40,32,4,12017.2
3,1,0,1,0,100,32,4,12198.6
2,0,1,0,1,100,32,10,99631.6
2,1,1,1,0,50,32,0,17679.4
3,1,1,0,0,100,512,6,10549.2
5,1,1,0,1,10,32,4,9183.6
2,0,1,0,1,100,256,4,4376.8
2,1,1,1,1,80,256,4,11895.6
5,1,1,0,1,40,256,4,9158.0
3,0,1,0,0,100,256,6,10606.0
2,0,0,0,1,50,32,4,4662.8
3,0,0,0,0,50,16,4,12301.8
2,1,1,0,0,50,32,4,4643.0
2,1,1,0,0,0,512,2,11388.8
2,1,0,1,0,50,8,4,12198.4
2,1,1,1,1,50,32,8,103613.0
2,1,0,1,0,50,32,2,17806.8
