ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,1,1,0,0,1,0,1,0,1,1,1,1,0,0,88842.6
1,0,1,1,0,0,1,0,1,1,1,1,1,1,1,0,95632.0
1,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,95317.8
1,1,1,1,0,0,0,1,1,0,1,1,1,1,1,0,84259.6
1,1,1,1,0,0,0,1,1,1,1,1,0,0,1,0,88306.6
1,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,89083.6
0,1,1,0,0,0,0,1,1,1,1,0,0,1,1,0,73107.4
0,1,1,1,1,0,0,1,0,1,1,0,0,1,1,0,86756.0
0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,62890.6
0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,67890.0
0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,62305.0
1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,73653.8
0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,77058.0
0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,67870.2
0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,0,70367.0
1,1,1,0,0,0,1,1,1,1,0,0,0,0,1,0,72527.2
1,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,78761.2
1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,69649.2
1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,68927.2
1,1,1,0,0,0,0,0,1,0,1,0,0,1,1,1,70718.0
0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,72370.0
0,0,1,1,1,0,0,0,1,1,1,1,0,1,1,1,92714.6
0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,72447.4
1,0,0,0,0,0,1,0,1,0,1,1,0,0,1,1,70577.0
1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,79325.0
1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,75875.8
1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,70782.4
1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,1,76603.8
1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,0,72662.6
1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,71569.2
1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,64903.4
1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,65900.0
1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,73251.0
1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,78031.2
1,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,75956.8
1,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,71412.2
1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,70288.8
1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,77397.8
1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,80534.4
1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,66747.6
0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,63287.2
0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,73499.0
1,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,79341.2
1,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,77469.2
1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,79768.2
1,0,1,0,0,1,1,1,0,0,0,0,0,1,1,0,70382.4
1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,73587.8
1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,60717.8
0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,67430.6
0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,67998.2
0,0,0,0,1,1,1,0,0,1,0,0,1,1,0,0,71341.4
1,0,0,1,0,1,1,0,0,0,1,0,1,1,0,1,84872.2
0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,1,86879.4
1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,62357.6
0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,61989.2
0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,72192.0
0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,0,76546.2
0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,63696.0
1,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,75771.2
0,1,1,0,1,1,0,0,1,0,1,1,1,1,0,0,70925.0
0,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,93482.4
0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,0,67661.0
