ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,73696.6
1,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,73812.8
1,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,88762.6
1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,86794.8
1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,79896.8
1,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,80226.6
1,1,0,1,0,1,1,1,1,0,0,1,0,1,0,0,81281.6
1,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,80987.2
1,1,1,1,0,1,1,1,1,0,1,1,0,0,1,0,89797.4
1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,59275.6
0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,63840.2
1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,62252.2
1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,81250.6
0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,69686.8
1,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,70257.4
1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,63670.0
1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,79225.8
1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,66482.2
1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,66657.4
0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,64368.8
0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,66125.0
0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,1,85425.2
0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,66222.4
0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,1,70383.2
0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,68742.6
0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,80596.4
0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,1,81094.8
1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,64224.6
1,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,69480.2
1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,66455.4
1,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,72096.4
1,1,0,0,1,1,1,0,0,0,1,1,0,1,1,0,67980.6
1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,82983.6
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,62882.8
0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,63879.8
0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,79689.2
0,1,0,1,0,1,1,1,0,0,1,0,1,0,0,0,81514.2
0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,59469.4
0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,61085.8
0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,60079.0
1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,55959.2
1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,78593.8
1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,65950.6
0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,61138.8
1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,73422.8
0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,58406.0
0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,73953.6
0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,60681.4
0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,65695.6
0,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,70305.4
0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,80027.8
0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,67843.2
1,0,1,1,0,1,0,1,1,0,0,1,1,1,0,0,84306.2
0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,86023.2
0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,0,86433.6
0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,67579.0
0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,1,76072.8
0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,67508.8
0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,68034.4
0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,74434.6
0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,89468.8
0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,67746.2
0,0,1,0,0,0,1,1,1,1,1,0,1,0,1,0,78811.6
0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,64265.4
0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,0,68170.6
0,1,0,1,0,0,0,1,1,0,1,1,0,1,0,1,78414.8
0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,74412.6
1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,0,67669.4
0,0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,68202.8
0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,68823.2
0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,64824.6
1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,71825.0
0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,68155.0
0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,81845.2
0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,61943.0
0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,0,68225.2
0,1,0,0,1,1,1,0,0,1,1,1,0,1,1,0,73999.2
1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,1,65934.0
1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,61983.4
1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,63763.6
1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,59634.6
1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,60445.8
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,57011.4
1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,60219.2
1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,59725.0
1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,61731.6
1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,74866.4
1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,73815.4
1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,71729.6
1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,59792.4
