ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,80397.2
0,1,0,1,1,1,1,1,1,0,1,0,0,1,1,0,82883.8
0,1,0,1,1,1,1,0,1,0,1,1,0,1,1,1,87879.6
0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,89998.0
1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,83774.0
1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,92820.2
0,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,85215.6
1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,67032.8
1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,90864.4
1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,80118.4
1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,0,73056.8
1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,61471.8
1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,75775.2
1,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,67542.0
1,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,71709.2
1,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,70242.4
1,1,1,0,1,0,0,1,1,1,1,0,1,1,0,0,76425.8
1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,1,72327.2
1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,73017.6
1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,69146.0
1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,0,68351.2
1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,1,78376.2
1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,69764.0
1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,66312.0
1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,1,69729.6
1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,79305.6
1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,74878.8
1,1,1,0,0,0,1,1,1,1,0,1,1,1,0,0,78773.2
1,1,0,1,0,0,1,0,1,0,1,1,1,1,0,1,84841.2
0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0,81250.0
0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,86325.0
0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,82911.0
0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,82320.0
1,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,84846.0
0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,0,90274.0
0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,0,87807.6
0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,67843.2
1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,0,79930.0
1,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,77369.6
1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,1,91383.4
1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,76786.2
