ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,96194.6
0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,93740.4
1,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,89799.0
1,0,1,0,0,1,1,1,0,1,0,0,0,1,0,1,79692.6
1,1,1,1,0,1,1,1,0,1,0,0,0,0,0,1,90825.0
0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,71841.8
0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,72656.2
0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,77629.8
0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,76757.4
1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,76282.2
0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,79991.8
0,1,1,0,0,1,1,1,1,1,1,0,0,0,1,1,82155.2
0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,79991.8
1,1,1,0,1,1,1,0,0,1,1,0,0,0,1,1,80175.6
1,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,74593.2
1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,1,82051.8
1,1,1,1,0,0,0,0,1,1,1,0,1,0,1,0,88348.0
0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,83084.4
0,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,87981.4
1,1,0,1,0,0,1,1,1,0,1,1,1,0,0,1,84318.6
1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,1,71059.6
1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,64975.0
1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,74047.8
1,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,66822.6
1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,62782.2
1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,69742.0
0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,1,62765.2
1,1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,64143.8
1,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,80043.4
0,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,82666.2
0,1,1,1,1,1,0,1,0,0,1,0,1,1,0,1,85981.8
0,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,86299.0
0,1,0,1,1,1,1,0,0,0,0,0,0,1,1,0,77793.8
0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,79963.8
0,1,1,1,1,0,1,0,0,1,0,1,1,0,1,0,90908.0
0,1,1,1,1,1,1,0,0,1,0,0,1,0,1,1,95411.2
0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,73742.8
0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,72187.0
0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,66008.8
0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,72875.6
0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1,67081.4
0,1,0,0,1,0,0,0,0,1,1,1,0,0,1,1,69342.0
0,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,76283.6
0,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,78238.8
