ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,72781.4
0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,0,65487.4
0,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,88999.4
1,1,1,0,0,1,1,1,1,0,1,0,0,0,0,0,71922.4
0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,76398.0
0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,62313.8
0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,72338.2
0,1,0,1,0,0,1,1,0,0,1,0,0,1,1,0,77664.8
1,1,1,0,1,0,1,1,1,0,1,0,0,0,1,0,70916.2
1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,82441.8
0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,0,70315.0
0,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,65510.6
1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,0,66910.0
1,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,63746.6
0,1,0,0,1,1,0,1,1,0,0,1,1,0,1,0,62976.8
1,1,0,0,1,1,0,1,0,0,0,1,1,1,1,0,62333.6
1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,82815.0
1,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,67475.6
1,1,0,0,0,1,0,0,0,0,0,1,1,1,1,1,63295.0
1,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,73921.6
0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,76167.0
1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,1,67923.0
1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,66578.2
1,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1,73737.4
1,1,1,0,1,0,0,0,1,1,0,1,0,1,1,1,75617.6
0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,66411.4
1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,81824.4
0,0,1,1,1,1,0,0,0,1,0,0,1,0,1,1,88238.8
0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,80773.2
