ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,0,1,0,1,0,0,0,1,0,0,1,1,1,0,1,70119.4
1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,1,75054.2
1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,71563.6
1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,70183.2
1,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,87803.0
1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,86861.6
1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,76885.6
1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,78218.6
1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,67855.2
1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,69528.6
1,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,63452.8
1,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,58718.6
1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,66122.0
0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0,66719.8
0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,85017.0
0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,64650.8
0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,67862.0
0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,64401.4
0,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,82370.4
0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,88339.0
0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,93233.8
0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,87203.4
0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,85460.0
1,0,1,1,0,0,1,1,1,0,0,0,1,1,1,1,89377.2
0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,75714.8
0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,87734.8
0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,61303.8
0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,66637.8
0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,63289.4
0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,61584.4
0,1,0,0,1,1,0,1,0,0,1,1,1,0,1,1,67093.0
1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,0,68991.0
1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,78432.0
1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,62569.2
