ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,91163.4
1,1,0,1,1,1,0,0,1,1,1,0,0,1,0,0,82218.6
1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,74097.6
0,1,0,1,1,1,0,1,0,0,1,0,1,1,1,0,77417.8
1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,81631.0
1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,71248.2
0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,74313.4
0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,74664.0
0,0,0,1,1,1,0,0,1,0,1,1,1,1,0,0,78627.6
0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,64713.4
0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,66867.0
0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,67713.0
0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,69193.2
0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,74402.8
1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,71560.2
1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,80094.8
1,1,1,0,0,1,0,1,1,0,1,0,1,0,1,1,74130.2
1,0,1,0,0,1,0,1,1,0,0,0,1,0,1,0,68263.2
1,0,1,0,1,1,1,1,1,0,1,0,1,0,1,0,76042.0
1,0,1,0,1,1,1,0,1,1,0,0,1,0,1,0,79359.6
1,0,1,0,0,1,0,0,1,1,0,0,1,1,1,0,72762.8
1,0,1,1,0,1,0,1,1,1,0,0,1,0,1,0,88118.4
0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,83057.6
0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,87114.2
0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,80619.2
1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,82969.4
1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,80057.6
1,0,1,1,0,1,0,1,0,0,0,0,0,1,1,0,80047.6
1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,81524.6
1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,75230.0
1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,77048.2
1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,74457.8
0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,70425.8
0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,74005.8
0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,75383.2
1,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,78519.0
0,1,0,1,1,0,1,1,0,1,0,1,0,1,1,0,84006.8
1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,79264.4
1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,0,78143.4
1,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,66115.0
1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,74228.6
1,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,76195.2
1,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,73044.8
1,1,0,0,1,1,1,0,1,0,0,0,1,1,1,0,67855.2
0,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,79960.2
0,1,0,1,0,0,1,0,1,1,0,0,0,1,1,0,82942.8
0,1,0,1,1,1,1,0,1,1,0,0,0,0,1,1,87011.8
0,0,0,1,0,1,1,0,1,1,0,0,0,0,1,0,82526.4
0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,83616.2
1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,86268.8
0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,69654.2
0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,78423.8
0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,66809.0
0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,63551.8
0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,64656.6
0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,66119.6
0,0,1,0,1,0,1,0,0,1,1,1,0,1,0,0,78898.0
1,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,62181.6
1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,62846.0
