ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,1,83424.8
1,1,0,1,0,0,1,0,1,1,1,1,0,1,0,1,89641.2
1,1,0,1,0,1,1,0,1,1,1,0,0,1,0,0,88493.4
0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,83344.0
0,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,93499.0
0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,1,84864.8
1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,69587.2
0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,1,67572.2
0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,64844.6
0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,62803.8
0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,57198.0
1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,67735.4
1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,56883.8
1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,77152.0
1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,65907.0
1,1,1,0,0,1,0,0,0,0,1,0,1,1,1,0,67675.2
0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,71402.2
0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,64840.2
1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,77054.0
1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,79189.0
0,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,85297.0
1,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,86253.8
1,0,0,1,0,0,1,0,0,1,1,1,0,1,1,0,85337.2
1,1,0,1,0,0,1,0,1,1,1,1,0,1,1,1,91222.8
0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,77168.4
0,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,79752.4
0,0,1,1,1,0,0,0,0,1,1,1,0,0,1,0,85815.0
0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,0,79804.4
1,0,1,0,1,0,1,0,1,1,1,1,0,1,1,0,81697.4
1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,73177.6
0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,69101.8
1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,65557.8
1,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,63611.6
0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,66393.2
0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,67339.4
0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,64296.8
1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,70673.4
0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,58899.4
0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,0,76237.8
0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,59463.6
1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,66475.8
1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,61759.4
1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,65354.8
1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,67562.6
1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,79253.2
1,0,1,0,1,0,1,1,1,0,0,1,1,1,1,0,74081.8
1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,72282.0
1,0,0,1,1,0,1,1,0,1,0,0,0,1,1,0,83317.6
1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,60339.2
0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,0,63632.8
0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,59657.4
1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,61390.0
0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,67838.6
1,1,0,0,0,0,0,1,0,0,1,0,1,0,1,1,63658.4
1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,65510.6
1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,63029.6
1,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,71639.2
1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,74554.6
1,0,0,0,1,0,1,1,1,0,0,1,1,1,0,1,70416.4
1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,70671.4
0,1,0,0,1,1,1,0,1,0,1,1,1,0,0,1,73369.0
1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,68850.2
0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,65411.2
0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,62535.6
0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,69260.0
0,0,0,1,1,1,0,0,1,1,0,1,0,0,0,0,79874.0
0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,70316.6
0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,61098.8
0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,76665.6
1,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,66445.6
0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,61255.6
0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,64207.0
1,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,77290.6
0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,60080.4
0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,56316.4
0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,62950.0
