ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
0,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,65133.2
0,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,82349.0
0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,0,80708.6
1,1,1,1,0,0,0,0,1,1,0,1,0,1,1,0,86014.4
1,1,1,1,0,1,0,0,1,1,0,1,1,0,1,0,87166.6
1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,71386.8
1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,66679.0
1,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,72126.4
1,0,1,1,0,1,0,1,1,1,0,1,1,0,0,0,89581.0
1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,66525.2
1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,65883.6
1,1,1,0,0,1,0,1,1,1,0,0,1,0,0,1,76388.6
1,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,85627.4
0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,1,79719.6
0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,63736.2
0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,1,74579.2
0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,72062.0
1,1,1,0,0,0,0,1,0,0,0,1,1,1,0,1,68248.8
1,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,75128.6
1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,72920.4
1,1,1,0,1,0,0,1,1,0,0,0,1,1,1,1,71397.6
1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,75488.2
1,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,70913.0
1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,77487.0
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,62872.4
1,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,85588.0
1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,65133.0
1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,64939.6
1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1,74426.0
1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,73829.4
1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,75875.8
1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,65132.0
1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,59761.2
1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,66220.0
1,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,59779.0
1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,62602.4
1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,85245.6
1,1,1,0,0,1,1,1,0,0,0,0,1,0,1,0,71041.0
0,1,1,0,0,1,1,1,1,0,0,1,1,0,1,0,73760.8
0,1,1,0,1,1,1,0,1,0,0,0,1,0,1,0,72565.8
1,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,77092.2
0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,72436.6
1,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,80623.2
0,1,1,1,0,1,1,1,1,0,0,0,0,0,1,0,82391.2
0,1,1,0,0,1,1,0,0,0,1,1,0,0,1,1,77573.2
0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,1,77371.2
0,0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,99655.6
0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,71900.2
1,0,0,0,1,1,0,1,1,0,1,1,1,0,1,1,69440.6
1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,1,65332.8
1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0,69781.2
1,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,82493.8
1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,64392.0
0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,76906.6
0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,78364.4
1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,0,73419.6
1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,60418.8
1,1,0,0,1,0,0,1,1,0,0,0,1,0,1,1,63988.8
1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,67991.2
1,1,0,0,1,1,1,0,0,0,1,0,0,0,1,1,67707.4
1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,84290.6
1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,0,67234.6
1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,0,89412.2
1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,56686.6
1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,73632.6
1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,60213.4
1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,60614.2
1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,64489.8
1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,65770.0
1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,63513.0
0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,60163.4
0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,69007.2
0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,57331.2
0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,60170.0
0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,79109.4
0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,74699.0
