ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,1,1,1,0,1,0,0,1,0,0,1,0,0,1,92591.6
1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,94789.4
1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,1,82198.2
0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,75500.0
0,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,77051.0
0,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,71342.4
0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,80535.2
0,1,0,0,1,1,1,1,1,0,1,0,1,0,0,1,71778.8
0,0,0,0,1,1,1,0,1,0,1,0,1,0,0,1,71986.8
0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,64811.6
1,0,0,1,1,1,0,0,1,0,1,0,1,0,1,1,81567.4
0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,1,73833.4
1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,58410.2
1,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,59607.0
1,1,0,1,1,1,0,1,1,0,1,0,0,0,1,0,75382.4
1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,81314.0
0,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,63686.6
1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,0,60820.4
1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,0,64642.0
1,1,1,0,1,0,1,0,1,0,0,0,0,0,1,0,67559.4
1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,72496.2
0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,67256.4
1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,74105.2
0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,69301.6
0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,73688.8
0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,75386.4
0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,74884.8
0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,73807.4
0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,77168.0
0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,1,77662.8
0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,61929.0
0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,67861.4
0,1,1,0,0,0,0,0,1,1,1,1,0,1,1,1,78057.4
0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,0,81930.2
0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,77893.6
1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,71341.6
1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,73625.0
0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,71838.2
0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,68234.0
0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,59497.8
1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,68492.0
0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,60278.6
0,1,0,0,0,1,0,1,1,0,1,1,0,0,0,1,65913.0
0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,59590.8
1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,59313.6
1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,73901.4
0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,68718.4
1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,70485.2
1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,1,62589.8
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,57276.8
1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,67318.4
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,56380.6
0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,72348.0
0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,64786.6
0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,67704.2
0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,60842.8
0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,59646.6
0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,60518.2
0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,60462.6
0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,60780.8
0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,61714.2
0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,79673.0
0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,62254.6
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,57418.2
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,59727.0
0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,66139.6
1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,63826.8
0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,74854.8
0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,58564.8
0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,1,68074.2
0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,79264.2
0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,65551.0
1,0,0,0,1,0,0,1,1,0,1,0,1,0,0,0,63140.6
0,0,0,1,1,0,0,1,1,1,1,0,1,0,0,0,82545.4
1,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,74660.0
1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,57211.0
1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,61523.0
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,58628.2
1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,58761.2
1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,69551.6
1,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,60652.0
1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,63335.2
1,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,63265.6
0,1,1,0,0,1,0,1,1,1,0,1,1,0,1,0,75075.0
1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,56030.4
1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,61033.2
1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,77408.4
0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,62099.4
1,1,0,0,0,0,1,1,1,0,0,0,1,1,1,0,64221.0
1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,67682.4
1,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,69130.4
1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,59759.2
1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,60260.4
1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,66686.6
1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,78543.6
1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,68650.0
0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,63053.2
0,0,0,0,0,0,1,1,1,1,0,0,1,1,0,0,69907.4
1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,59293.2
