ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,1,82852.6
0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,1,89647.8
0,0,1,1,0,1,0,1,1,1,1,0,0,0,0,1,89750.2
0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,91302.8
0,0,1,1,1,1,0,1,1,0,0,0,0,1,0,1,83925.4
0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,64541.2
0,0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,64445.8
1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,67369.0
1,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,60987.0
1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,0,63055.8
1,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,68997.2
1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,64047.4
1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,63776.0
1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,59006.2
1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,0,82126.4
1,1,0,0,1,1,0,1,0,0,0,1,1,0,0,1,63776.0
0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,70057.2
1,1,0,0,1,0,0,1,0,0,0,1,1,1,0,0,60751.0
1,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,64874.8
0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,66280.8
0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,63243.8
0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,56735.0
1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,59721.0
1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,0,65476.2
1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,63761.6
1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,70047.2
1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,76677.2
1,0,1,0,1,0,0,0,0,1,1,1,1,0,1,0,74073.8
1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,76219.4
1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,76054.8
0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,0,91486.6
1,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,76390.8
1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,72086.8
1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,70050.0
