ee_instrument,simplifycfg,ipsccp,called_value_propagation,basicaa,instcombine,inline,mergereturn,jump_threading,pgo_memop_opt,tailcallelim,licm,sink,gvn,sccp,adce,Performance
1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,80752.4
1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,76531.0
1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,66605.6
0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,64770.0
0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,1,65835.0
0,1,1,0,1,1,0,0,1,0,0,1,1,0,1,1,71371.4
0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,1,70541.0
0,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,81058.6
0,0,0,1,1,0,1,1,0,0,1,1,1,0,0,1,84088.0
0,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,91657.4
0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,1,78139.6
0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,74075.6
0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,76658.0
0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,74629.4
0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,78896.4
0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,70681.6
1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,79185.8
1,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,77516.4
1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,1,74626.6
1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,71666.0
0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,66484.6
0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,63472.4
0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,66855.6
0,1,1,0,1,1,0,0,1,1,1,0,1,1,0,1,77974.4
0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,65597.2
0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,76724.8
0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,0,65295.8
0,0,1,0,1,1,1,0,0,1,1,0,0,1,1,0,78856.6
0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,87146.6
0,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,79386.0
0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,73200.2
0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,70886.6
0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,79236.4
0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,53727.6
0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,63422.6
0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,61816.4
0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,62890.6
0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,66551.6
1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,74348.8
1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,67448.0
1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,89303.6
1,1,1,1,1,0,0,1,0,1,0,0,1,1,1,1,89564.4
1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,83437.4
1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,85420.4
0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,76790.6
0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,83059.4
0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,73802.6
0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,70051.4
0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,83274.2
0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,66944.0
0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,65925.8
0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,1,82608.6
0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,75428.6
1,1,0,1,1,0,1,1,0,0,1,1,0,0,0,1,82905.6
0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,60058.0
0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,1,74704.0
0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,64838.0
0,1,0,0,1,1,0,1,0,0,0,1,1,1,0,1,64010.4
0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,65023.2
0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,70434.4
0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,1,60271.4
0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,72902.2
0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,62535.6
1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,60814.8
1,1,0,0,1,1,0,1,0,0,0,1,0,1,1,0,60927.0
1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,57907.6
1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,58618.2
0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,75364.8
1,1,0,0,1,1,1,0,1,0,1,0,1,0,1,0,70000.8
1,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1,65408.0
0,1,1,0,1,0,0,0,0,0,1,1,0,1,1,1,70263.8
1,0,0,1,1,0,1,0,1,0,1,1,0,1,1,1,87717.8
1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,59706.0
1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,62355.2
1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,66713.6
1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,59543.8
1,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,75104.4
1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,0,73867.0
1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,71727.8
1,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,60214.2
1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,61380.0
1,1,0,0,0,0,1,0,1,1,0,0,1,1,1,0,70238.8
1,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,75356.8
1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,60404.2
1,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,61909.2
0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,63954.8
0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,68495.6
0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,61317.2
0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,61579.4
1,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,80240.4
0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,64271.0
0,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,82018.2
