new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
5,1,1,0,0,0,4096,4,9256.0
3,0,1,1,1,90,8,8,37329.0
2,0,1,0,1,60,1,8,83332.4
1,0,0,1,1,30,64,4,11918.8
2,0,0,0,1,100,1024,4,4415.2
5,1,1,0,0,10,256,8,121718.2
3,1,0,1,0,0,16,2,15892.8
2,0,1,0,1,20,8,10,86457.4
1,1,1,1,0,80,4096,4,11803.2
1,0,1,0,1,60,512,6,89693.2
3,1,0,0,0,40,2,4,13286.4
5,0,1,1,1,70,128,2,9137.4
4,1,1,1,1,0,32,2,35697.4
3,0,0,0,0,0,512,8,44247.6
2,0,1,1,0,40,1,2,17594.2
5,1,0,0,1,30,1024,4,9147.4
2,0,1,1,0,20,4,2,17706.4
1,1,1,1,1,90,512,0,17750.6
5,0,0,1,0,60,128,2,9145.4
3,1,0,1,0,20,128,2,12167.2
2,1,1,0,0,20,4,0,5627.2
1,0,0,1,0,90,2048,10,102984.2
1,0,1,1,0,30,1024,10,103486.6
3,1,1,0,1,40,256,10,48762.4
3,0,0,1,1,20,1024,2,12141.0
5,0,1,1,1,40,1,4,9164.6
1,1,1,1,0,40,8,2,17697.4
3,1,1,0,0,50,1024,0,12212.4
3,0,1,1,1,60,4096,4,12142.6
3,1,0,1,1,80,1024,2,12150.4
1,0,1,1,1,90,64,0,17643.4
4,1,0,0,1,10,4096,6,21411.2
1,1,1,1,0,60,1,0,17637.0
3,1,1,0,1,40,256,0,12127.8
5,0,1,1,1,60,2,10,298224.4
5,1,1,1,1,60,1,6,47273.0
3,1,0,0,0,20,8,4,12692.6
4,1,0,1,0,30,2048,2,35749.8
4,1,0,0,0,40,64,2,8980.2
1,1,1,0,1,80,2048,10,101404.6
2,1,1,1,0,90,64,2,17616.8
5,0,0,1,1,0,2048,4,9261.0
1,1,1,1,0,10,256,4,12327.4
4,1,1,1,0,90,16,2,35543.4
4,0,1,0,0,40,1024,10,119111.6
1,1,0,1,1,60,8,6,98581.4
2,1,1,0,0,40,256,6,89489.6
5,1,1,0,0,70,64,4,9268.2
2,0,0,0,1,100,2048,0,4697.6
5,0,1,1,0,30,32,10,300154.8
5,1,0,1,1,40,2,2,9119.4
5,0,0,0,0,90,1,0,9140.2
5,1,0,1,1,0,1024,2,9274.2
2,1,0,1,1,40,4096,0,17638.2
4,0,1,0,1,10,2,10,189416.0
2,0,0,1,1,50,1,8,125057.4
4,1,0,1,1,100,8,2,35948.4
3,0,0,1,1,80,128,2,12192.2
5,0,0,1,1,20,4096,6,47677.8
4,0,1,0,1,20,4,2,9429.0
5,0,1,0,1,80,1,4,9131.0
1,1,0,0,1,60,2048,0,17833.4
2,1,0,1,0,10,8,6,98993.4
4,0,1,1,1,10,512,10,416271.0
2,0,1,1,1,40,2,10,117697.4
5,0,0,0,1,90,64,6,47819.0
4,0,1,1,0,70,8,4,43545.6
5,1,1,1,0,10,4096,8,121860.2
2,1,1,0,0,70,2048,8,100343.2
4,1,1,1,0,90,64,8,125499.6
3,0,1,0,1,100,256,4,12085.6
4,0,0,1,0,100,2,8,124270.2
3,0,0,1,1,90,32,8,37988.0
3,1,0,0,0,50,1,0,14377.4
5,0,1,1,1,20,128,10,300210.2
1,0,0,1,1,100,64,0,17771.2
4,0,1,1,0,80,2048,10,414913.8
2,0,1,0,1,60,16,4,4782.6
2,1,0,1,1,0,2048,10,131587.6
1,1,1,0,1,0,1024,10,84997.4
4,1,1,0,0,30,1024,6,20320.6
5,1,0,0,1,100,64,10,298085.8
1,0,0,0,0,20,2,2,17649.8
5,1,1,1,0,60,256,10,301909.0
2,0,0,1,1,80,2048,2,17755.4
3,0,0,0,1,60,4,8,37630.2
5,1,1,0,1,70,128,2,9204.8
3,1,0,0,1,20,1024,8,38600.4
4,1,0,0,0,90,32,8,39779.0
4,1,1,1,0,70,2048,2,35619.6
3,0,1,0,0,100,2,4,13107.0
3,1,1,1,1,10,64,0,12383.2
3,1,0,0,0,20,8,6,12125.4
4,1,0,1,0,30,2048,10,417548.0
1,1,0,0,1,70,8,0,17769.8
2,1,1,1,1,80,32,6,91733.6
4,1,0,1,1,80,128,4,43562.2
3,1,0,1,0,90,512,6,10787.4
2,1,1,1,0,40,128,0,17648.6
4,1,0,0,1,10,1024,2,9252.4
