new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
1,1,0,0,0,30,4,0,17774.0
3,1,1,0,1,70,4,8,37545.8
1,1,0,0,1,60,256,2,17706.0
1,1,1,0,0,80,16,10,95266.0
2,0,1,1,0,10,1,2,17629.6
3,1,0,1,0,0,512,8,44230.0
3,0,0,0,1,0,2048,4,15986.6
3,0,1,1,0,60,4096,8,37965.4
5,1,0,1,0,40,2048,10,302835.6
5,1,1,1,1,100,2,6,47445.8
4,0,1,1,0,0,16,8,115855.4
1,0,0,1,0,70,2,0,17659.8
2,1,1,0,0,50,4,2,5517.4
1,0,0,1,1,10,64,6,93767.8
2,1,0,1,0,10,2,0,17656.0
5,1,0,1,1,50,8,4,9158.8
3,0,1,1,0,0,1024,8,44269.2
1,0,1,0,0,40,1,2,17608.4
3,1,1,1,1,10,64,8,39306.4
4,0,0,1,1,20,1024,4,43236.4
3,1,0,0,1,30,64,4,12055.8
1,0,0,1,1,50,2,0,17725.4
4,0,0,1,0,70,256,8,125202.0
1,0,0,0,0,10,128,4,12329.4
4,1,0,0,0,10,4,0,9549.6
4,0,1,0,1,30,32,2,9119.6
3,0,1,1,0,30,1024,6,10533.2
5,0,1,0,0,20,32,10,302208.0
5,1,0,1,1,60,512,4,9159.0
3,1,1,0,0,20,2,0,13011.0
1,0,1,0,0,40,8,8,86034.2
1,1,1,1,0,90,64,8,102571.4
5,0,0,1,0,80,1,2,9099.8
1,0,0,1,1,60,64,10,102750.8
4,0,1,0,1,70,256,6,19420.4
4,0,0,1,1,40,512,6,49397.0
2,1,1,1,1,50,256,2,17649.4
5,1,0,0,0,60,512,6,47554.2
5,0,0,0,1,50,128,4,9129.4
1,1,0,0,1,0,1,6,82068.2
2,0,0,1,0,30,1,6,116524.6
5,0,0,1,0,70,2,8,121512.0
4,0,1,1,0,50,32,4,43675.4
4,0,1,1,0,20,16,10,414861.8
3,1,1,0,1,100,8,8,37511.2
3,1,0,1,1,20,2048,10,49291.8
1,1,1,0,0,0,16,2,18000.0
2,0,0,0,1,50,512,8,101464.6
2,0,0,0,1,10,256,0,5730.2
3,0,0,0,0,100,2,4,13183.8
4,0,1,0,1,0,64,10,274582.8
4,1,1,1,0,90,4096,4,43651.0
4,0,1,0,1,0,128,6,27634.2
2,0,1,0,0,70,1,4,14750.2
3,1,1,0,0,70,8,4,12516.0
2,0,1,1,0,80,4,0,17739.0
5,1,0,0,1,20,256,6,47714.0
2,1,0,1,1,10,256,6,93790.0
1,1,1,1,1,90,2,6,107058.8
2,0,0,0,0,80,1024,6,85460.0
3,0,1,1,1,40,2048,0,11946.8
1,0,0,1,1,50,2048,8,103097.8
2,0,0,0,1,60,16,2,4972.4
3,0,1,0,0,30,8,8,37409.0
2,1,0,1,0,10,8,2,17644.2
4,1,0,0,1,90,256,8,39231.6
2,1,0,1,1,20,4,10,114125.2
2,1,1,0,0,90,64,4,4345.0
3,0,1,1,0,80,32,4,12186.0
5,1,0,1,0,40,2,8,121359.8
3,0,0,1,1,30,8,0,12430.0
3,1,1,1,0,70,2,10,48900.4
1,1,1,0,0,80,1024,2,17684.2
3,0,1,1,1,10,2,6,15669.6
4,1,0,1,0,30,8,8,123871.4
4,0,0,1,0,0,64,0,35564.6
4,1,1,0,0,30,256,0,9004.2
2,1,0,1,1,60,128,2,17849.4
4,1,0,0,1,60,64,2,8937.0
5,0,0,0,0,30,4,0,9126.6
1,1,0,1,1,80,16,6,93879.4
1,0,0,0,1,80,1,10,83638.4
5,0,0,0,1,50,32,0,9172.8
5,1,0,1,0,100,64,0,9213.8
3,1,0,1,0,60,32,6,10815.8
2,0,1,1,0,60,16,2,17632.4
4,0,1,0,0,90,4096,6,19557.4
2,1,0,0,0,10,32,10,98602.4
5,1,1,1,0,40,128,8,121726.2
4,1,1,1,0,40,2,2,35831.0
4,1,1,1,0,70,16,10,414895.2
3,0,0,1,1,60,64,10,48358.8
4,1,0,0,1,20,4,2,9528.0
3,1,0,1,0,30,32,6,10686.8
4,1,1,0,1,20,2048,10,124155.6
2,1,0,0,1,30,1024,4,4588.0
4,0,0,0,1,20,64,0,9149.6
3,1,1,1,1,90,128,10,48348.6
4,0,1,1,1,70,4096,10,415538.6
2,0,1,1,1,50,512,6,90957.8
