new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
4,0,0,0,0,80,8,4,13871.4
2,1,0,1,1,100,2048,6,90671.2
5,1,0,1,1,30,1,8,120894.0
3,1,0,1,1,20,1024,0,12183.4
1,1,0,0,1,90,64,0,17697.8
3,1,1,1,0,90,2,4,13116.6
4,0,0,1,0,30,4,8,123573.4
3,1,0,1,1,10,128,0,12319.2
4,1,1,0,0,30,2048,10,119590.8
5,0,0,0,1,60,2,8,121437.0
5,0,0,0,0,90,16,8,121192.2
4,1,1,0,0,40,1024,6,20049.8
5,1,0,1,1,20,256,8,120919.8
1,0,1,1,1,80,2048,4,11779.2
3,1,1,0,0,70,4096,2,12107.6
1,1,1,1,1,10,2,6,107561.8
2,0,1,1,0,50,4,4,12468.0
3,1,0,0,1,100,64,10,48541.0
3,0,1,1,0,80,16,2,12188.0
3,1,1,0,0,0,8,6,20818.6
5,0,1,1,1,50,32,6,47718.2
4,0,0,0,1,10,8,10,166020.0
3,1,0,1,1,90,1024,6,10714.0
4,1,0,0,0,90,1,6,34845.4
5,1,1,0,0,90,32,4,9133.8
2,0,1,1,1,50,2,6,107310.0
4,1,1,0,0,100,8,6,22488.0
5,1,0,1,1,30,64,8,121846.6
5,0,0,1,1,30,2,8,121346.8
1,0,0,1,1,90,1024,10,103174.0
4,0,1,0,0,40,128,0,8954.4
3,0,0,1,0,50,256,8,38142.2
2,0,0,1,0,50,512,2,17732.6
4,0,0,0,1,30,32,0,9028.4
3,1,1,0,1,30,2,8,39060.2
5,0,1,0,0,90,1024,6,47569.0
2,1,0,1,0,70,1024,2,17670.2
4,0,0,0,0,20,64,2,9118.6
4,0,0,0,0,60,1024,10,113091.4
1,0,1,0,1,20,1,6,79174.0
4,0,1,1,0,90,4096,8,125298.0
4,1,1,0,0,90,64,0,8925.2
2,0,0,0,1,40,16,2,5099.6
5,1,0,0,0,30,16,0,9175.6
5,1,1,1,0,10,2048,0,9142.4
2,1,1,1,1,60,8,8,109498.4
2,0,1,1,1,40,8,2,17759.6
5,0,1,0,1,100,1,0,9124.0
1,1,1,1,1,0,512,10,131913.6
3,0,0,0,1,80,1024,0,12131.0
5,0,0,0,0,60,4,4,9155.8
1,1,1,1,1,80,1024,10,102967.8
5,1,1,0,1,40,4,2,9231.2
1,1,0,1,0,10,8,6,99160.8
2,1,0,0,0,70,16,8,95280.8
3,0,0,0,1,90,512,10,48466.0
3,0,0,1,0,40,64,0,12153.8
2,0,1,0,0,0,4,10,85413.8
4,0,1,0,0,60,32,10,116746.8
5,0,0,0,0,100,4,2,9114.8
5,1,1,1,1,60,32,0,9139.6
3,1,0,0,0,60,512,8,37912.4
2,0,0,0,0,10,64,0,5743.4
3,0,0,1,1,100,1024,8,37803.0
5,1,1,1,0,40,4,2,9193.6
3,0,0,1,1,30,32,6,10842.0
1,0,0,1,0,10,2,0,17679.0
4,1,1,1,1,60,1024,0,35824.8
3,1,0,1,1,60,4096,0,12045.2
4,1,1,1,1,80,2048,6,49846.6
5,0,0,0,0,90,2,0,9108.6
5,1,1,0,0,40,128,4,9176.6
3,0,1,1,1,80,128,0,12059.0
4,1,1,0,0,90,8,4,13749.0
3,1,1,1,0,50,512,0,12084.8
2,0,1,1,1,100,64,4,11778.4
3,0,0,1,1,70,32,4,12256.6
5,1,1,1,0,90,64,6,47541.0
2,0,0,1,0,10,4,4,12559.4
1,0,0,0,1,70,4096,0,17747.6
5,0,0,0,1,100,2,4,9143.2
5,0,0,1,1,70,32,8,121980.2
4,1,0,1,0,0,128,6,40972.0
1,0,1,0,0,20,16,8,96756.6
3,1,1,1,0,10,1024,6,11686.6
3,0,1,0,0,40,2048,0,12066.8
4,1,1,1,1,10,8,6,48758.8
4,1,0,0,0,40,128,10,119029.2
1,1,0,1,1,80,8,0,17901.2
5,1,1,0,1,0,1,8,121261.2
3,1,0,1,1,100,128,0,12146.8
3,1,1,0,0,50,1024,10,48695.2
2,1,1,0,0,100,2,2,7439.6
4,1,0,0,0,50,16,10,120846.2
5,1,0,1,0,30,64,8,122436.2
4,1,1,1,0,0,1024,8,115953.0
1,0,1,0,0,40,256,4,11855.4
1,1,0,0,1,40,1,2,17653.4
3,0,0,0,1,100,64,0,12245.4
4,1,1,0,1,0,8,6,27551.2
