new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
1,0,0,1,1,70,512,6,91166.0
2,0,1,1,1,50,4,0,17593.4
2,1,0,0,1,40,256,8,101329.6
1,0,1,1,0,100,4,2,17679.0
2,0,0,1,1,50,16,6,93855.0
1,1,1,0,1,0,16,4,18441.2
2,0,1,1,0,80,64,6,90858.6
1,0,1,0,1,30,2048,6,88611.2
1,1,1,0,0,0,64,8,85188.0
5,0,0,0,1,10,2,10,299184.4
4,1,0,0,1,50,2,2,9553.8
3,1,1,0,1,30,128,8,38274.4
5,1,1,0,1,60,512,4,9156.6
3,0,1,1,0,50,4096,10,48716.8
4,0,0,0,0,90,2048,8,39176.2
5,0,0,1,0,80,128,8,121268.4
4,0,0,1,1,10,256,4,43123.0
5,0,0,1,0,90,1,6,47279.2
5,1,1,1,1,80,8,4,9098.4
2,1,1,0,1,80,64,10,101466.8
5,0,1,0,1,40,2,6,47502.2
4,0,0,1,0,40,64,6,49583.8
2,1,0,0,0,20,1,0,11287.2
3,0,0,1,0,80,2,10,48727.6
3,0,1,0,1,50,16,10,47999.2
2,1,0,0,0,40,2048,8,101358.2
4,0,1,0,0,90,2048,10,111922.2
2,1,0,0,0,30,1024,10,100448.2
1,0,0,1,1,60,4096,2,17750.4
5,0,1,1,1,40,2048,0,9157.2
2,0,0,0,0,80,128,2,4730.6
2,1,1,0,0,80,8,2,5099.8
4,1,0,0,0,40,4096,2,8987.4
4,0,1,1,0,20,512,8,124116.4
3,0,1,0,1,50,1024,2,12189.6
3,1,0,0,1,40,2,6,15531.0
3,1,1,1,0,20,4096,4,12235.6
5,0,1,1,1,40,1024,2,9185.4
5,0,1,0,0,50,1,8,121014.2
1,0,1,0,1,80,64,2,17737.4
2,0,1,1,1,0,4096,4,18626.4
4,1,1,1,1,100,32,8,125089.4
4,0,1,1,0,70,256,10,416070.6
4,0,1,1,0,50,4,2,35801.6
1,0,1,0,1,100,4,2,17695.4
2,0,0,0,1,50,2048,10,101297.0
2,1,1,1,0,100,512,0,17666.4
3,0,1,0,1,80,32,4,12326.0
4,0,1,1,0,100,16,10,415885.8
4,1,0,1,1,30,1,4,42817.2
4,1,1,0,1,40,16,8,42004.0
2,1,1,1,1,20,16,8,105378.8
5,0,0,0,1,80,1,4,9079.2
5,0,1,0,1,10,8,10,300026.4
4,1,0,1,1,10,8,10,416024.4
1,0,0,0,0,60,1,8,83436.6
4,1,1,0,1,20,32,10,124319.4
1,1,0,0,0,80,1,0,17663.6
3,1,0,1,1,90,64,8,38257.4
2,1,0,1,1,0,16,4,18507.2
3,1,1,1,0,40,64,0,12105.0
5,1,1,1,0,60,64,10,303079.8
2,1,1,0,0,0,8,0,11406.2
2,0,1,0,0,70,4,2,5517.6
3,1,0,0,1,10,2,0,13122.4
1,1,0,0,1,70,64,2,17780.4
4,1,0,1,1,70,256,4,43566.2
1,0,0,1,1,80,4,8,114018.2
3,0,1,0,0,30,1,6,18121.4
2,1,0,1,1,80,4,6,103124.4
4,1,0,0,0,10,1024,4,13862.8
3,1,0,0,1,0,256,8,44188.8
3,0,1,0,1,60,4,8,37548.8
4,0,0,1,1,20,16,4,43177.8
5,0,1,0,1,40,4,2,9120.6
2,1,0,1,1,80,64,10,102795.8
5,0,0,1,0,50,2048,6,47748.0
2,1,1,1,0,60,256,4,11841.8
5,0,0,0,0,60,16,4,9109.8
2,1,1,0,1,50,8,4,9111.4
1,1,1,0,1,40,8,6,76893.6
2,1,1,1,0,100,8,4,12151.4
5,0,0,1,0,70,4096,10,301927.0
1,0,1,1,0,90,2048,6,90986.8
5,0,1,0,1,20,512,4,9130.4
5,1,0,1,0,90,2,2,9167.0
5,1,1,0,1,10,16,2,9215.0
4,0,1,0,0,70,512,6,19678.6
2,0,1,0,0,20,512,2,5029.4
1,0,0,0,0,50,1,6,78510.4
2,1,1,0,0,50,512,2,4861.6
4,0,0,1,1,20,16,2,35713.8
2,0,0,1,1,50,32,4,11902.6
4,1,0,1,0,100,512,6,49615.2
1,1,0,1,1,20,4096,2,17789.6
4,0,0,0,1,50,32,0,8977.2
2,0,1,0,0,100,256,4,4373.0
2,1,1,1,0,40,16,2,17638.8
3,0,1,1,1,100,512,6,10548.6
5,0,0,1,1,20,1,2,9305.2
