new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
4,1,0,0,1,10,2,6,26488.0
5,0,1,0,0,80,16,0,9155.8
3,1,1,1,0,50,1024,6,10678.0
2,0,0,1,1,80,16,8,105469.8
4,0,0,1,1,50,2,0,35902.4
4,1,0,0,0,40,128,2,8967.4
5,0,0,1,1,60,8,6,47652.6
2,1,0,0,0,30,2048,10,100449.0
1,0,1,0,1,90,32,2,17747.2
2,0,0,0,1,60,2048,0,4727.8
5,0,1,0,0,40,512,2,9136.2
1,0,0,1,0,90,16,0,17731.8
3,0,0,1,1,10,32,2,12386.4
2,1,0,1,0,90,2,10,117543.8
4,1,0,1,1,100,1024,2,35927.8
2,1,0,1,0,40,2,6,107414.8
4,1,1,0,0,20,4096,6,20512.0
3,1,0,1,1,10,32,10,50430.0
4,1,0,0,0,60,128,4,12934.6
3,0,1,1,1,80,1024,6,10587.6
4,1,0,1,0,10,32,0,35825.0
5,0,1,0,1,40,1024,4,9132.0
3,0,0,1,1,20,2,0,13129.6
5,1,1,0,0,90,1,4,9125.8
1,0,0,0,1,40,256,2,17717.2
2,0,1,0,0,90,2,8,79880.0
5,0,1,1,0,70,512,10,300429.2
1,1,1,1,1,50,1,4,15168.0
3,0,0,1,1,70,512,6,10745.4
5,1,1,1,0,80,512,2,9178.4
5,1,1,1,1,80,1024,0,9187.6
4,0,0,0,1,70,32,0,8930.6
5,1,0,0,0,60,8,4,9201.8
2,0,1,0,1,50,1,4,14785.6
4,1,0,1,1,80,128,4,43562.2
5,0,1,0,1,70,64,0,9135.6
5,1,1,0,0,0,4096,4,9256.0
5,0,1,0,1,40,128,10,303736.4
4,1,1,0,1,60,64,10,114376.4
5,1,0,0,0,100,2048,10,301745.2
5,0,1,1,1,20,1,4,9240.0
5,1,1,0,1,80,2048,10,298852.8
2,0,0,0,0,90,2048,2,4702.8
2,0,0,0,1,70,2048,4,4400.4
2,0,0,0,0,100,8,2,5099.6
3,1,0,1,0,70,512,2,12235.6
1,0,0,1,0,90,1,2,17639.0
1,0,0,1,1,80,8,4,12174.4
4,0,1,1,1,70,1024,0,35477.8
1,1,1,1,0,80,8,4,12157.0
2,0,0,1,0,100,1,10,125131.2
4,0,0,1,0,90,256,10,416572.6
2,0,1,1,1,60,64,10,102629.8
4,1,1,0,1,60,64,6,19557.0
5,0,0,1,1,60,16,2,9202.2
2,0,0,1,1,0,64,4,18536.4
3,1,1,0,1,90,64,0,12036.0
5,0,1,0,0,80,2,10,298225.8
3,1,0,1,1,60,128,6,10579.4
5,1,0,1,0,0,1024,4,9300.4
3,0,0,1,0,0,128,10,48197.2
3,1,0,1,0,90,256,4,12102.6
4,1,0,0,0,100,16,10,120337.0
2,0,0,0,1,30,256,0,4855.2
2,0,1,1,0,30,32,8,104016.6
1,1,0,0,0,40,2,4,13271.6
2,0,0,1,0,80,512,10,102666.2
4,0,0,1,1,10,2048,0,35955.4
2,0,0,1,1,50,1024,0,17676.0
4,1,0,1,0,50,512,8,125063.2
4,1,0,1,1,30,1024,4,43575.8
4,0,1,0,1,10,4096,6,21836.6
4,1,0,1,0,70,1,10,420302.4
2,0,1,1,1,90,4,8,114087.4
5,1,1,0,1,0,1,2,9211.8
3,1,0,1,1,30,2048,2,12268.4
4,1,1,0,0,90,512,8,39336.0
2,1,0,1,1,70,256,4,11913.8
1,0,1,1,0,90,256,0,17774.0
2,0,0,1,1,80,4096,10,102951.4
1,0,1,1,0,70,1024,10,103119.2
2,0,1,0,0,50,64,2,4888.8
5,0,0,0,1,70,512,8,121811.0
1,0,0,1,1,30,64,6,91375.0
4,1,0,0,1,50,1,4,20185.8
4,1,0,0,0,0,4096,8,75922.4
1,0,1,1,1,10,32,6,93938.0
1,0,0,0,0,70,512,2,17696.2
2,1,0,1,1,60,2,4,13320.0
1,0,1,1,0,10,4,6,103615.8
5,0,0,1,1,20,8,0,9209.2
1,0,0,1,1,100,32,2,17790.0
4,1,0,0,1,0,256,10,274538.0
1,1,1,1,0,70,16,8,105464.0
1,0,1,0,1,10,1024,4,12366.6
5,0,0,1,0,40,4,0,9202.0
3,0,0,0,0,50,256,4,12200.2
4,0,1,1,1,80,16,2,35793.8
5,1,1,0,0,10,2,6,47596.6
2,1,1,0,1,40,4096,8,101512.0
