new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
4,0,1,1,1,60,2048,8,124808.6
5,1,0,1,1,80,256,6,47442.6
4,0,1,0,1,90,16,8,41823.4
1,0,1,1,1,30,64,2,17758.8
5,1,1,0,1,100,64,4,9156.4
5,1,0,1,1,90,2048,10,302274.0
2,1,0,1,0,70,2,4,13329.8
4,1,0,1,0,70,8,2,35948.2
3,1,0,0,1,0,256,6,20760.2
2,0,0,0,1,50,8,10,86006.2
4,0,1,0,1,60,64,4,12947.2
1,1,1,1,1,50,64,0,17785.6
1,0,1,1,0,80,256,4,11776.0
1,0,0,0,1,10,256,10,99614.2
2,1,1,0,1,60,512,2,4711.4
2,0,0,1,0,40,512,4,11983.6
4,0,0,0,1,0,1024,6,27559.2
1,1,1,1,1,40,4,0,17790.0
5,0,0,0,0,0,512,0,9260.8
5,0,1,1,0,60,1024,2,9151.0
3,0,1,0,1,80,8,6,12050.2
4,0,0,0,0,30,4096,8,41033.8
3,1,0,0,1,0,8,8,44209.0
2,0,1,0,0,100,4096,10,101664.4
3,0,0,1,1,10,1024,4,12583.0
3,0,1,0,0,70,256,6,10701.0
1,1,0,1,0,80,8,10,109412.0
3,1,1,1,1,10,32,0,12516.6
3,0,1,1,1,10,4,2,12982.4
3,0,0,0,1,10,4096,8,39390.4
3,0,0,1,0,20,2048,0,12137.2
4,0,0,1,0,70,1024,8,124996.2
1,0,0,0,0,60,4096,8,101590.0
2,1,1,0,0,20,16,2,5232.6
4,0,0,0,0,70,2,6,26460.2
1,1,0,0,0,70,512,8,100567.6
4,1,0,1,1,30,2,4,43277.0
3,0,1,0,1,20,8,2,12467.0
4,1,1,0,0,100,8,8,48410.6
3,1,0,0,0,70,32,10,48284.4
2,1,1,1,0,50,1024,10,103169.2
1,1,1,1,0,0,32,6,123476.0
5,1,0,1,1,30,4096,10,300813.4
2,0,0,1,0,70,16,2,17620.0
3,0,0,0,1,30,256,6,10599.4
2,0,0,1,0,30,2048,4,11985.2
5,1,1,1,1,20,2048,4,9132.4
5,1,1,1,1,100,128,8,122384.4
1,1,0,1,1,20,1024,0,17746.0
1,0,1,1,1,70,4096,8,102865.0
3,0,1,1,0,30,64,8,38333.0
3,1,0,0,0,40,1,8,42643.8
4,0,0,0,1,30,512,0,9011.0
3,0,0,0,0,10,32,4,12512.8
4,0,1,0,1,40,128,4,13138.0
2,1,0,0,1,90,64,8,101362.2
4,0,1,1,0,70,4,8,124153.0
5,1,0,0,0,90,1,6,47232.4
5,1,0,0,0,40,128,8,122436.6
2,1,0,0,0,20,32,6,87329.4
4,0,0,1,1,50,8,6,49145.6
4,1,0,0,0,40,128,0,8975.8
5,0,1,0,0,40,256,10,302478.8
3,1,1,0,1,20,512,4,12210.2
3,1,0,1,1,10,2048,8,39424.4
5,0,0,1,0,50,4096,4,9145.4
4,1,1,1,1,100,64,4,43518.2
2,0,1,1,1,100,512,0,17682.0
4,0,0,1,0,80,32,0,35791.8
3,1,1,0,0,60,16,8,37665.6
5,0,0,0,1,50,64,8,122178.2
4,0,0,1,1,10,2,6,48518.6
4,0,0,1,0,70,8,4,43546.2
3,1,1,0,1,50,1,2,14340.0
5,0,0,1,0,30,128,8,121892.4
3,0,0,0,1,70,1,2,14218.0
2,0,0,0,0,100,16,8,95192.6
4,1,0,1,1,90,256,8,125242.0
1,1,0,0,1,100,64,4,11747.4
3,0,0,1,1,20,2,8,39107.8
5,0,1,0,0,80,1024,8,121093.6
3,0,0,0,1,100,32,2,12126.8
4,0,1,0,0,70,2048,0,8894.0
4,0,0,1,1,10,128,10,416709.8
5,1,1,1,0,80,4096,6,47847.4
3,1,0,0,0,60,64,0,12253.2
3,0,1,0,0,70,4096,6,10740.6
2,0,0,0,1,40,512,8,101371.8
5,0,0,1,0,40,8,10,298619.0
1,0,1,1,0,10,256,0,17724.2
2,1,1,0,1,50,2048,2,4880.0
2,0,0,0,1,10,256,0,5730.2
5,1,1,1,1,90,64,4,9134.4
3,1,1,0,0,30,256,6,10627.6
5,0,1,0,0,60,4,4,9104.0
2,1,1,0,0,20,512,4,4949.4
3,1,0,0,0,60,512,8,37912.4
5,0,1,0,0,40,512,8,122535.8
4,0,1,1,0,30,32,8,124549.2
4,0,0,1,0,20,1024,4,43293.0
