new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
5,0,0,0,1,20,1024,8,122385.4
2,0,1,1,1,0,128,6,123760.2
4,0,0,1,1,10,1,2,35656.4
3,0,0,1,1,100,512,4,12148.8
4,0,0,0,0,0,1024,10,274726.0
3,1,1,1,0,0,4096,6,20804.2
3,0,1,0,0,100,8,6,12081.2
4,0,0,0,1,70,2048,8,38998.8
5,1,0,0,0,50,32,10,302468.2
5,0,0,1,0,20,128,2,9228.6
4,0,0,1,0,60,8,10,415169.4
2,1,0,1,0,70,512,4,11921.0
2,0,0,0,1,70,64,10,101855.4
2,1,1,0,0,40,16,4,4832.2
2,1,1,1,0,40,2048,2,17635.8
4,1,0,0,0,40,32,2,8983.8
1,1,1,0,0,50,1,6,78625.8
5,0,0,0,1,10,512,6,47481.6
5,0,0,1,1,30,1,0,9205.4
1,1,0,1,1,90,512,4,11785.4
5,1,1,1,1,80,2048,2,9232.0
3,0,0,0,0,20,128,2,12173.6
3,0,0,1,0,70,16,2,12116.8
4,1,0,0,1,0,2048,4,22174.2
5,0,0,1,0,70,128,10,299160.8
3,0,1,1,1,90,256,0,12065.6
3,0,0,1,1,50,512,8,38029.6
2,1,1,1,1,70,4,10,113942.2
1,1,1,0,0,90,1,0,17771.4
4,0,0,1,0,20,2,10,418660.0
1,1,1,0,0,40,128,10,101994.8
4,1,0,1,1,10,1024,2,35871.2
2,0,1,0,1,50,1,10,83362.8
2,1,0,0,1,20,8,4,9240.0
1,1,1,1,0,50,2048,4,11821.2
2,0,0,1,1,70,32,4,11895.2
1,1,0,1,1,50,8,6,98665.0
3,1,0,0,0,10,16,6,11844.6
4,1,0,0,1,100,4096,0,8912.4
4,1,1,1,1,100,4,0,35470.4
5,1,0,1,1,100,4,0,9159.0
4,1,1,0,1,80,4,0,9471.4
1,1,1,0,0,0,1,0,17893.2
3,0,1,1,1,50,8,4,12493.6
5,0,0,1,1,40,8,8,121199.4
1,1,1,1,0,100,4096,4,11768.4
2,0,1,0,0,70,4,0,5503.4
4,1,1,1,0,60,1,0,35927.2
5,1,1,1,0,0,32,10,300292.6
2,0,0,0,1,20,4096,0,5057.8
2,1,0,1,0,70,8,2,17684.6
3,1,1,0,0,90,128,2,12188.6
1,0,0,1,0,20,32,2,17717.4
3,0,0,0,1,70,32,8,38072.2
2,1,1,0,1,10,32,0,5782.2
5,0,0,1,1,100,128,0,9167.2
3,0,0,0,1,30,2048,6,10719.0
5,1,0,1,0,70,2048,6,47671.0
3,0,1,0,1,60,32,2,12195.6
5,0,0,1,1,20,1024,0,9148.0
3,1,0,1,1,70,8,4,12451.4
3,0,0,1,1,20,256,4,12177.8
2,1,1,1,0,60,4,10,113940.2
3,0,0,0,1,50,4096,2,12177.8
3,0,1,0,1,20,256,10,49262.2
1,1,0,0,1,80,16,0,17850.8
3,1,1,0,0,100,2,0,13362.8
3,1,1,0,0,80,2048,0,12149.6
5,1,1,1,1,10,512,4,9175.8
2,1,1,1,1,100,128,2,17676.8
3,1,0,0,0,0,128,4,15960.8
2,0,0,0,0,50,16,8,96432.0
3,1,0,0,1,70,256,2,12278.2
4,0,1,0,1,30,512,10,119956.2
3,0,0,0,1,20,256,4,12163.2
5,1,1,1,0,60,8,2,9201.6
1,0,1,1,1,60,128,2,17723.4
3,0,1,0,0,30,1,10,50257.0
4,1,1,1,1,80,16,6,49423.4
4,0,0,1,0,0,2,4,39501.2
5,1,1,1,0,20,128,0,9160.0
4,1,1,0,1,20,4096,6,20192.0
2,0,1,0,0,100,4,0,5433.6
5,1,1,0,1,90,512,2,9149.4
1,0,1,0,1,10,64,0,17736.4
3,0,0,0,1,90,16,8,37410.2
3,1,0,0,1,30,2048,8,38351.6
4,1,1,1,1,50,128,10,415614.0
4,0,0,1,0,90,32,4,43631.8
3,0,0,1,0,100,1,2,14182.6
2,1,0,0,1,60,64,8,101354.8
1,0,0,0,0,100,64,6,89471.8
3,0,1,0,1,30,32,8,38326.2
2,1,1,0,0,90,256,6,83196.6
3,0,1,0,0,20,256,4,12284.2
5,1,0,0,0,40,4096,2,9174.2
2,1,0,0,1,90,256,0,4676.6
4,0,0,0,0,70,2048,8,39125.6
2,1,1,1,1,30,32,0,17706.8
2,1,1,0,1,10,4096,8,99418.8
