new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
2,0,0,1,1,30,512,8,103270.2
2,1,1,0,0,30,512,6,88696.0
4,0,0,0,0,70,4096,6,19253.2
5,0,1,1,1,20,64,8,121207.2
1,0,0,0,1,90,64,2,17773.2
2,1,1,0,0,0,2,4,17985.2
2,0,1,0,1,100,64,0,4627.6
3,0,1,0,0,90,2048,8,37852.8
5,0,0,0,1,40,2048,0,9220.8
4,1,0,0,1,20,8,4,14330.6
2,0,1,1,0,20,256,8,103701.8
2,0,1,0,1,60,64,10,101495.6
5,0,0,0,0,70,16,10,299048.4
5,0,0,0,0,50,1,2,9120.8
4,1,1,1,0,100,4,6,48889.4
3,1,1,0,1,80,128,0,12067.2
3,0,0,0,0,60,4,6,13744.4
3,0,0,1,0,80,512,2,12319.4
3,0,0,1,0,10,32,6,11751.0
2,0,0,1,1,100,4,10,113907.2
5,1,1,0,0,40,2048,10,302554.8
1,1,0,0,1,0,4,6,82430.6
4,0,0,0,0,50,256,8,39592.4
1,1,1,0,1,10,8,10,87065.4
3,0,0,1,1,50,32,4,12310.2
3,1,1,1,1,0,64,4,16041.2
1,0,0,0,0,60,512,8,101514.8
5,0,0,1,0,40,512,8,122152.0
2,1,1,1,1,40,512,8,102905.6
5,1,0,0,0,40,512,8,122483.8
1,1,1,0,0,100,4096,8,101814.6
3,0,1,0,1,0,1024,0,15826.6
3,0,1,1,0,0,64,10,48055.8
5,0,1,1,0,90,256,0,9162.2
2,0,0,0,1,50,2048,0,4887.6
1,1,1,0,1,60,2048,6,89484.8
2,1,1,0,0,70,256,8,100206.6
1,1,0,1,0,20,4,2,17721.0
3,0,1,0,1,30,2,0,13117.6
1,0,1,0,1,80,1,6,78618.4
3,1,0,0,0,90,32,2,12153.8
5,1,0,0,0,10,2,4,9331.4
5,1,0,1,1,30,2048,8,121922.0
1,0,1,1,0,30,128,8,103514.0
2,1,0,0,0,100,512,2,4680.2
4,1,1,1,0,40,512,8,124887.4
5,0,1,1,0,30,8,6,47606.2
2,0,0,0,0,60,1,10,83773.2
5,1,0,0,1,10,32,0,9113.6
5,0,0,0,0,70,512,4,9156.8
1,1,0,1,1,50,1024,6,90987.6
3,1,0,1,0,50,8,0,12321.2
1,1,1,1,1,80,8,8,109124.0
3,1,0,0,0,30,2048,4,12037.4
3,1,0,0,0,100,512,6,10672.4
5,1,0,1,1,70,16,2,9244.2
5,0,1,1,0,40,256,6,47529.8
1,1,1,1,0,70,512,10,103117.6
5,1,1,1,0,100,4096,10,302449.8
4,0,0,0,0,20,64,8,41754.6
3,0,1,0,0,20,4096,8,38427.0
3,0,1,0,1,60,4096,10,48413.6
3,1,1,0,1,30,16,0,12166.2
2,0,0,1,1,10,4096,10,105513.6
1,0,0,0,1,80,8,10,86236.0
4,0,1,0,1,0,16,2,11942.2
4,0,0,0,0,40,4096,8,40680.2
5,0,1,1,0,20,8,2,9202.2
3,0,1,0,0,80,2048,8,37964.2
1,1,0,0,0,40,2048,2,17720.6
5,0,1,1,0,70,4,6,47350.8
1,0,0,1,1,20,4,6,103095.6
5,0,0,1,1,40,2048,6,47648.2
3,1,1,0,0,30,2,4,13131.6
4,0,0,1,1,30,1,4,42725.2
2,1,0,0,0,70,32,4,4723.8
1,0,0,1,0,90,512,6,91093.0
3,0,1,1,1,30,16,10,47691.8
1,1,0,1,0,40,512,4,11913.8
2,0,0,1,0,40,64,2,17661.6
2,1,1,1,0,20,4096,4,12073.2
1,0,0,0,0,60,32,6,87805.4
4,0,0,0,0,60,128,0,8936.4
4,1,1,1,0,90,1024,0,35657.4
3,0,0,1,0,30,64,10,48662.2
1,0,0,0,0,50,8,4,12164.0
5,1,1,1,1,10,16,6,47599.6
5,1,1,1,0,60,1024,6,47520.8
2,1,1,1,1,30,32,6,92186.4
1,1,1,0,1,70,2048,8,100773.6
3,0,1,1,1,100,4,2,12737.0
1,1,0,0,0,20,4,10,80972.0
5,0,1,1,1,100,512,8,121884.2
2,1,0,0,1,60,32,8,99479.2
3,0,0,1,0,0,512,0,15906.8
3,1,0,0,1,100,64,8,37941.6
5,0,1,1,1,0,1024,4,9180.2
1,1,0,0,0,0,32,10,85468.2
4,0,0,1,1,30,32,10,415824.2
1,0,1,0,0,90,64,0,17658.6
