new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
5,0,0,0,0,60,2,8,120842.6
1,1,0,1,1,20,64,10,103876.4
3,0,1,0,0,10,32,10,50566.4
2,0,1,0,0,80,2048,6,85279.8
1,0,1,1,0,60,2048,8,102668.8
2,1,0,1,0,80,256,10,102958.2
3,0,1,0,1,10,4096,4,12456.0
4,0,0,1,0,80,32,6,49353.6
4,0,0,0,0,80,4,2,9354.8
1,1,0,1,0,70,32,8,103835.2
3,0,1,0,0,20,32,6,10927.4
5,0,1,1,0,20,16,6,47663.6
2,1,1,0,0,10,16,0,5892.8
2,1,0,0,1,80,4,6,72538.0
3,0,0,0,0,100,2,8,39204.6
1,0,0,1,1,30,64,8,103320.6
4,0,1,1,0,70,256,4,43502.0
1,0,0,0,1,80,4096,4,11844.0
4,0,1,0,1,60,4096,8,39076.8
4,0,1,0,1,60,4,0,9398.8
4,1,0,1,1,90,512,10,416485.0
2,1,1,1,0,60,256,10,102577.4
4,0,0,0,1,0,1,2,11892.8
4,0,1,0,0,80,32,8,39807.2
4,1,1,1,1,0,512,0,35527.4
4,1,1,0,1,30,2,4,15714.0
4,1,1,0,0,20,256,6,20487.6
4,1,1,1,1,0,1024,4,39574.6
2,1,0,0,1,80,256,8,101400.6
2,0,1,0,0,0,16,4,17973.0
3,0,0,1,1,50,2,6,15557.0
2,1,0,1,0,70,4096,8,102924.6
2,0,1,1,0,40,1,6,116407.4
4,0,0,0,0,40,1,6,34728.0
1,0,1,1,1,50,2048,2,17722.4
2,0,0,0,1,90,512,6,83168.2
1,1,1,0,1,100,2048,2,17700.6
3,1,0,1,0,80,256,8,38004.4
3,1,0,1,1,0,1024,0,16005.4
5,0,0,0,0,10,16,10,298902.2
2,0,1,1,0,10,512,10,105467.4
3,0,0,1,0,100,128,4,12165.8
2,1,0,0,1,100,16,6,84202.6
2,0,0,1,1,90,256,10,102979.2
3,0,0,0,0,60,1,10,50120.8
5,1,1,0,1,10,4096,2,9231.8
1,1,1,0,1,70,4096,6,88545.4
1,0,0,0,0,30,4096,0,17773.0
2,0,0,0,0,100,4,2,5447.6
2,1,1,1,0,0,1024,6,123644.8
4,1,0,1,0,10,16,10,417530.8
4,0,1,1,1,60,64,4,43685.2
5,0,1,0,0,10,8,10,298856.4
5,0,1,0,0,100,4,2,9136.4
5,0,0,1,1,0,256,8,120943.4
4,0,1,1,1,50,1,0,35932.2
3,0,1,1,1,40,1024,6,10635.2
1,0,0,0,1,10,8,8,86831.8
4,1,1,0,1,70,2048,2,8891.0
3,1,0,0,0,100,1024,0,12181.0
5,0,1,1,1,60,4,0,9124.8
5,1,0,0,1,10,2,8,121427.4
2,0,1,1,0,50,64,0,17644.2
4,1,1,0,1,40,2,2,9559.2
2,1,0,1,1,50,2048,6,90932.0
5,0,1,0,0,20,64,2,9140.2
3,1,0,0,0,70,2,6,15610.4
4,0,1,1,1,70,256,6,49631.0
3,0,1,0,1,20,64,4,12187.4
5,1,1,1,1,0,4096,8,122186.0
4,0,0,0,1,40,128,4,13068.2
2,0,0,1,1,70,32,2,17684.0
4,1,1,0,1,90,128,8,39214.4
3,0,0,1,0,50,2,4,13130.8
5,0,1,1,1,90,16,0,9130.0
2,0,0,0,1,70,2,8,80219.4
4,0,0,1,0,10,4,4,43045.2
3,0,0,0,0,40,32,2,12197.8
1,0,0,1,0,20,64,0,17712.2
2,1,1,0,1,80,1,4,14747.0
3,0,0,0,1,20,256,10,49408.6
5,1,1,1,0,60,16,0,9169.0
3,0,1,0,0,80,1,8,42547.8
4,1,1,1,0,50,64,8,124957.6
5,0,1,1,1,30,32,2,9151.4
2,0,0,1,0,20,8,0,17623.8
5,0,0,0,1,0,32,10,299277.6
3,1,1,1,0,60,16,6,11246.0
5,1,0,0,0,20,256,0,9159.2
3,1,0,1,0,70,1024,4,12107.0
5,0,0,1,0,60,2048,2,9186.2
2,1,1,0,0,30,4096,10,100806.0
4,1,0,0,1,0,4096,6,27564.2
4,1,0,1,1,60,1,0,35882.0
1,1,0,0,1,30,8,6,76484.8
3,0,0,0,1,20,2048,6,10902.2
5,1,1,0,1,50,2048,8,121980.6
3,0,1,1,0,50,1024,2,12118.0
2,0,0,0,1,100,16,10,94996.2
1,0,0,1,1,10,32,0,17752.0
