new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
5,1,0,1,0,70,256,6,47709.8
4,1,1,0,0,70,128,2,8910.2
1,0,0,1,1,100,256,8,102712.2
4,1,1,0,1,60,2,2,9525.2
5,1,1,1,1,50,4,0,9132.8
3,1,0,0,0,80,1,4,14681.8
3,0,0,1,1,30,4,2,12839.0
2,1,0,1,0,70,32,2,17690.0
2,1,1,1,0,30,16,4,11993.0
1,0,0,1,0,100,1,0,17635.8
5,0,1,1,1,20,32,2,9157.8
5,0,0,0,1,20,64,0,9178.4
2,0,0,0,1,10,1024,4,5764.6
1,0,0,1,0,60,256,4,11780.8
4,1,0,0,0,50,512,10,113562.2
4,0,1,1,0,60,1024,6,49324.4
3,1,1,0,1,40,512,10,48799.4
2,0,1,1,0,80,8,4,12198.8
2,0,0,1,1,60,2,2,17699.8
1,0,1,0,1,10,2048,10,99793.0
3,0,0,1,1,0,256,0,15964.6
5,1,0,1,1,90,512,4,9125.2
4,0,1,1,1,80,2048,0,35915.0
2,1,0,0,1,10,64,10,99641.2
5,1,1,0,1,30,1024,4,9177.2
4,0,0,0,1,80,2,4,15501.6
2,0,1,1,0,90,1024,0,17622.2
1,1,0,0,0,100,16,6,84087.6
3,1,0,1,0,80,512,10,48492.8
3,1,0,1,0,70,128,10,48405.8
1,0,1,0,0,50,1024,2,17719.0
1,0,0,0,0,90,64,10,101797.4
3,1,0,0,1,80,256,4,12213.2
2,0,0,0,1,70,32,10,99673.2
5,0,0,0,1,40,8,2,9178.4
2,0,0,1,1,60,512,6,90723.0
2,0,1,0,0,70,256,8,100418.0
3,0,1,0,0,100,2048,0,12160.4
4,0,0,1,1,100,64,8,124870.2
1,0,1,0,1,40,8,6,76444.0
3,0,0,1,1,30,128,10,48659.8
3,1,0,1,1,70,1024,2,12350.0
2,0,0,1,0,0,8,8,131410.0
4,0,0,0,0,80,2,8,58766.8
1,1,0,0,1,20,1024,2,17891.2
2,1,1,0,1,10,16,2,5923.8
4,1,0,1,0,50,4096,8,124817.2
1,1,0,1,1,20,256,10,103882.0
4,1,0,0,1,40,4096,4,13116.2
3,1,1,1,1,20,128,8,38459.6
1,1,0,0,1,90,4096,10,100758.4
3,0,1,1,0,100,2,2,13194.8
3,0,1,0,1,30,16,8,37536.8
4,0,1,1,1,20,1024,4,43171.8
4,0,1,1,0,0,4096,6,40926.6
1,1,1,1,1,40,512,2,17784.6
4,0,1,0,0,80,32,2,8937.0
2,0,0,1,0,0,256,10,131601.6
1,0,0,0,1,60,4096,2,17731.8
1,0,1,1,0,90,1,4,15178.4
1,1,1,0,0,0,32,8,85239.4
3,1,0,0,1,0,16,0,15953.0
2,0,0,0,0,20,1024,6,89419.4
1,1,0,1,0,50,1024,6,90991.6
3,1,0,1,1,30,1,0,14455.8
2,1,1,1,1,70,2048,6,91069.8
3,0,0,1,0,40,2048,10,48722.2
4,0,1,1,1,50,128,6,49736.0
4,1,0,1,0,80,512,4,43646.0
2,1,0,1,0,90,32,6,91943.8
5,1,0,1,1,90,1024,10,303458.4
4,0,0,1,1,40,1,6,48835.6
1,0,1,1,1,0,1024,2,17919.4
4,0,1,0,1,90,1024,0,8885.6
2,1,1,1,1,100,2,8,117147.6
2,0,0,0,0,30,32,0,4969.2
4,1,0,1,0,10,16,0,35723.4
2,0,0,1,0,90,128,6,91007.0
4,0,0,1,0,0,128,6,40916.2
5,1,1,0,0,30,8,2,9163.2
2,1,0,0,1,0,1024,10,85000.6
3,1,0,1,0,30,128,8,38160.0
2,0,1,1,1,100,16,8,105604.8
4,1,1,0,1,0,64,10,274698.2
3,1,1,1,1,0,8,4,16010.2
5,1,1,0,1,20,4096,10,303343.4
3,0,1,1,0,50,64,6,10729.0
1,0,0,0,0,80,1,4,15237.0
1,1,0,1,0,40,2048,4,11947.0
2,1,0,0,1,90,2,2,7498.2
2,0,1,1,0,50,256,0,17774.4
3,0,0,0,0,20,128,6,11050.6
4,0,1,1,0,0,8,4,39526.6
1,0,1,1,0,80,128,4,11775.4
2,0,1,0,1,0,4,4,18000.2
1,0,1,0,1,90,32,6,87193.2
2,0,0,1,0,70,256,10,103206.8
3,1,0,1,1,90,2,4,13083.6
2,0,0,1,1,40,512,2,17719.6
1,0,0,0,0,60,32,0,17727.8
