new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
5,0,0,0,0,60,1024,0,9166.2
3,1,0,1,1,90,8,6,12066.2
5,0,1,1,0,100,16,0,9234.4
2,1,1,1,0,20,1024,2,17624.2
4,0,1,0,0,50,4096,4,13101.8
3,0,0,1,0,70,4096,10,48427.8
2,1,0,0,0,70,256,2,4771.0
5,0,1,1,1,80,4,8,121062.8
1,0,1,1,1,50,32,6,91919.0
3,0,1,1,0,10,16,0,12511.0
5,0,0,0,0,40,256,4,9154.0
2,1,1,1,1,30,4,0,17742.4
2,1,1,1,1,70,2048,8,102941.4
2,0,0,0,1,70,32,4,4738.2
5,1,0,0,0,40,2048,6,47495.4
2,1,1,0,1,40,4,4,11906.4
2,1,0,1,0,30,256,6,91477.8
5,0,1,1,1,60,8,8,121692.4
1,0,1,0,1,80,2,8,80287.2
4,0,1,0,0,60,32,0,9026.2
3,1,0,0,0,100,1024,0,12181.0
1,1,1,1,0,40,1024,6,91083.2
4,0,1,1,1,60,8,4,43638.2
4,1,1,1,0,90,1,2,35564.6
1,0,0,0,1,50,4096,0,17761.8
2,0,0,0,0,10,256,10,99452.2
4,1,1,1,1,80,2048,8,125587.2
5,0,1,1,1,20,4096,4,9169.8
2,1,1,1,0,10,2048,6,93741.4
3,1,1,1,1,30,16,10,47730.8
5,0,0,0,1,50,16,6,47710.0
5,0,1,0,0,80,64,2,9138.8
2,1,1,1,1,20,16,0,17702.4
5,0,0,1,0,80,4096,6,47793.8
3,0,1,1,0,40,2,8,39081.8
1,0,0,1,0,10,16,4,12397.0
3,0,1,1,1,50,256,4,12086.6
1,0,1,1,1,40,8,4,12168.6
1,1,1,0,0,40,1,8,83685.2
4,0,0,0,0,10,4096,2,9264.8
4,1,0,0,0,50,512,8,39708.2
1,1,1,0,0,80,16,0,17820.8
1,0,1,0,0,0,8,8,85418.8
3,1,0,1,1,10,512,8,39580.8
4,0,1,0,1,90,512,6,19290.2
5,1,1,0,1,20,4096,4,9134.2
1,1,1,1,0,60,4096,2,17827.6
4,1,0,0,1,70,2048,10,113708.0
1,1,0,1,0,70,8,2,17685.2
5,1,0,1,0,70,1024,2,9199.6
4,0,1,1,1,60,64,4,43685.2
1,1,1,0,1,40,64,2,17677.4
1,1,0,1,0,30,128,4,11917.6
1,0,1,1,0,60,4,8,114051.8
4,0,1,1,1,50,1024,10,415190.2
5,1,1,1,0,70,1024,4,9166.6
3,0,0,0,1,90,32,6,10702.0
5,0,1,1,0,90,1,8,121083.6
5,1,0,1,0,70,4096,8,121003.4
1,1,1,0,1,0,256,0,18012.2
2,0,1,1,0,80,64,0,17783.0
4,0,1,0,1,20,512,2,9115.6
4,1,1,1,0,100,32,2,35827.8
1,0,0,1,0,70,4096,10,103162.8
3,0,1,1,1,30,8,8,37698.4
3,0,0,0,1,0,64,6,20721.6
1,0,1,0,1,90,128,2,17825.2
4,1,1,0,0,30,512,0,8993.6
5,1,0,1,1,10,1,10,297966.0
1,0,1,1,0,60,2048,2,17710.4
5,1,0,0,1,40,1024,0,9173.2
1,1,1,1,0,30,128,2,17841.8
2,1,1,0,0,80,512,4,4305.8
1,0,1,1,0,40,256,10,102906.2
4,0,0,0,1,70,8,4,13818.6
2,0,0,1,1,50,4,6,103280.0
3,1,1,1,1,20,256,8,38603.2
2,1,0,0,1,80,2,0,7475.2
2,1,1,1,0,60,32,0,17604.8
3,1,1,1,1,30,2,10,49025.2
1,1,0,1,0,0,2048,10,131798.0
5,1,0,0,0,20,64,0,9238.0
1,1,1,1,1,100,1024,8,102809.4
3,1,1,0,1,40,1,6,18135.8
5,1,1,1,0,40,4,8,121483.0
3,1,0,0,0,20,4,4,12914.8
1,1,1,0,0,10,512,6,88530.0
2,1,0,0,0,80,4096,0,4709.4
3,0,0,1,1,10,512,6,11668.2
4,0,1,1,0,10,2048,2,35563.2
3,0,1,0,0,40,4,8,37625.4
2,1,0,1,1,40,1,8,125034.6
3,1,0,1,1,30,128,8,38356.8
5,0,1,1,1,100,256,4,9207.2
4,0,0,0,0,90,4,10,157821.2
1,0,0,0,0,50,256,6,89158.2
2,1,0,1,0,0,4096,4,18458.6
4,0,1,1,0,0,512,4,39471.8
1,1,1,0,1,20,128,8,101049.4
5,1,0,0,0,60,4,0,9121.2
