new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
3,1,0,1,1,90,16,2,12238.2
3,0,1,0,1,60,2048,6,10520.8
4,0,1,1,0,20,16,8,123880.4
1,1,0,0,0,80,16,2,17798.4
3,1,0,0,1,0,2,10,48088.4
5,1,1,0,0,0,128,8,121444.4
5,1,0,0,1,50,512,6,47494.4
4,0,0,0,0,10,16,0,9291.4
3,1,1,1,0,10,32,8,39351.2
1,1,0,1,0,70,32,2,17709.8
2,1,0,1,0,60,128,0,17703.2
1,0,0,1,1,50,4,8,113946.4
1,0,1,1,1,40,4096,0,17739.2
5,1,1,0,1,90,4,4,9162.2
2,1,0,0,0,40,64,6,89571.0
1,0,0,1,0,20,512,6,91799.2
2,0,1,1,0,30,256,8,103442.2
3,1,1,1,1,20,8,4,12395.8
1,0,1,0,0,10,16,10,96662.0
3,1,1,0,0,20,4096,10,49218.8
4,0,1,1,0,90,128,0,35709.2
5,0,0,0,0,100,8,4,9146.8
3,0,1,1,0,30,4,2,12945.0
2,1,0,1,1,80,1,10,125262.0
5,0,0,1,0,20,4096,4,9183.0
2,1,1,1,0,60,1024,10,102583.2
1,0,1,0,0,30,2048,2,17649.2
5,1,0,0,1,80,64,4,9183.0
5,0,1,1,0,10,2,6,47423.2
4,0,1,1,0,60,1,4,42772.8
5,1,1,1,1,20,128,10,300781.0
4,1,0,0,0,60,16,0,8992.8
1,0,0,0,0,70,8,8,86447.8
1,1,0,0,1,30,128,0,17786.4
3,1,0,0,1,50,1,0,14503.8
2,1,0,0,1,20,128,6,89302.8
5,1,1,1,0,80,64,0,9208.6
1,1,0,1,0,90,2048,4,11803.8
3,1,1,0,1,70,2,10,48854.4
2,0,0,0,1,70,32,8,99960.0
1,0,1,1,1,100,16,6,93948.4
3,1,1,1,0,50,1024,6,10678.0
1,1,1,1,0,90,4096,10,102935.0
5,0,1,0,0,60,4096,4,9190.2
5,1,0,0,1,40,512,8,122440.6
1,0,0,0,1,10,128,2,17705.4
2,0,0,1,0,100,64,8,102761.0
1,1,0,0,1,30,2048,8,100417.4
1,1,0,1,1,80,1024,2,17748.4
3,0,1,1,0,10,4096,10,50382.0
3,1,0,1,1,30,1024,0,12327.0
4,1,1,0,1,100,1,4,20181.4
5,0,0,1,1,60,8,8,121245.6
2,0,1,1,0,50,512,8,103123.4
2,1,1,1,0,30,4,10,114054.8
2,1,0,0,0,90,4,4,11948.8
3,1,0,1,1,80,2048,6,10625.6
4,0,0,0,1,10,16,6,21488.8
4,1,1,0,1,30,8,8,49309.4
2,1,0,0,0,60,2048,10,101915.8
4,1,1,0,0,50,256,8,39742.8
3,1,0,0,0,50,16,4,12439.6
1,0,1,0,1,70,512,8,100545.6
3,0,1,0,0,50,1,6,18229.0
1,1,0,1,0,80,128,10,102818.2
2,1,0,1,1,80,64,0,17634.6
3,1,1,1,0,90,4,10,46579.4
4,0,0,1,1,70,16,10,414874.4
1,0,1,1,1,60,512,6,90644.0
3,1,0,0,0,80,128,0,12137.4
2,1,1,1,0,30,1,10,125283.8
2,0,0,0,0,70,16,0,5041.4
3,0,0,1,1,50,16,2,12279.0
3,0,1,1,0,0,8,8,44286.0
4,0,1,0,1,50,4096,10,113776.8
3,0,1,1,1,70,64,8,38367.4
4,0,0,1,1,20,2048,0,35739.0
2,0,1,1,0,0,8,0,17849.0
3,0,1,1,1,90,2,6,15587.4
2,0,0,0,0,50,2,6,73844.6
3,0,0,1,0,20,2,6,15648.2
1,0,1,0,0,50,1,4,15163.0
2,1,0,0,0,80,128,8,101624.8
2,0,1,0,0,90,4,0,5460.8
3,0,1,0,0,100,64,2,12136.2
2,1,0,1,1,100,16,2,17686.0
3,1,1,1,1,20,512,10,49269.2
2,0,1,0,1,90,1,6,78991.4
3,0,1,1,0,50,64,8,38103.6
2,0,1,1,0,0,2048,0,17843.8
5,1,0,0,1,100,2,0,9162.0
5,0,0,0,1,50,512,4,9277.8
2,1,1,0,1,70,2048,4,4371.6
5,0,0,0,1,50,256,8,121836.8
5,1,0,0,0,70,512,8,121612.8
4,0,0,1,1,80,4096,8,124801.8
3,0,0,1,0,80,1,6,18180.8
3,1,1,1,0,10,1024,6,11686.6
2,0,0,1,1,80,512,4,11873.0
5,0,1,1,1,60,128,8,121932.6
