new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
3,0,1,0,0,50,256,6,10740.0
3,1,0,0,0,50,128,0,12151.2
2,1,0,1,0,80,1,10,125317.0
2,0,0,1,0,70,1024,4,11912.8
5,1,1,0,0,30,2,4,9149.0
5,1,1,0,1,100,64,6,47412.0
3,0,1,0,0,90,64,4,12142.6
3,0,1,1,0,40,1,6,18179.0
1,0,0,0,0,80,16,6,84221.4
2,1,0,1,0,0,32,2,17828.8
3,0,1,0,1,100,512,4,12163.6
4,1,0,1,0,70,256,6,49524.6
3,0,1,0,1,50,64,6,10706.4
3,1,0,0,1,40,2048,10,48778.2
5,1,0,1,1,10,1024,6,47380.4
2,1,0,1,0,0,2,2,17848.4
3,1,0,0,1,70,256,10,48569.4
3,0,0,0,1,0,2048,8,44349.0
2,0,0,1,1,50,512,6,90945.0
5,1,1,0,0,100,4096,8,122711.0
1,1,1,1,1,80,8,0,17696.0
3,1,1,1,0,90,32,6,10586.2
2,0,0,1,0,90,2048,8,102882.0
1,0,1,1,0,0,16,8,131611.2
1,1,0,0,1,50,512,8,101303.6
5,0,0,0,0,90,512,2,9153.6
4,1,0,0,1,60,64,10,114362.4
2,0,0,0,0,20,2048,6,89481.4
4,0,0,0,0,100,1024,10,111099.4
3,0,0,1,0,90,8,2,12580.4
3,0,0,0,1,10,1,4,14427.8
2,1,0,1,1,60,4,4,12381.6
3,0,0,0,0,20,2048,2,12204.4
2,0,0,1,1,90,2,10,117480.4
1,1,1,0,0,90,2,0,17683.2
3,1,0,0,0,0,512,8,44281.0
1,0,0,1,1,0,1024,8,131763.2
3,0,1,0,0,60,4,8,37462.8
5,1,1,1,0,70,8,10,301168.0
5,1,1,1,0,0,32,0,9272.8
2,0,1,0,1,90,32,8,98716.2
3,1,1,1,0,80,2048,4,12331.0
1,0,0,0,0,50,8,10,86193.4
3,0,1,0,0,10,128,2,12443.4
1,0,0,0,0,0,32,6,81976.0
5,1,0,1,0,100,256,2,9219.0
2,1,0,0,1,50,2,4,12793.4
3,1,1,0,1,20,16,4,12249.6
1,1,1,1,0,10,4,0,17699.4
5,1,0,0,1,40,1,8,120921.8
2,1,1,0,1,100,32,10,99581.2
4,1,1,0,1,10,1024,8,46756.4
5,1,1,1,0,60,64,10,303079.8
4,0,1,0,0,90,1,0,10004.8
3,1,0,1,0,0,4096,2,15901.4
2,1,0,1,0,20,16,2,17676.0
3,0,1,1,1,70,2048,8,38037.4
5,0,1,0,0,100,64,6,47853.4
5,0,1,1,0,70,4,0,9211.8
2,1,0,0,0,40,512,0,4864.4
3,1,1,0,1,30,256,2,12051.6
2,0,0,0,0,90,128,0,4673.2
5,1,1,0,1,20,4096,0,9166.6
2,1,1,0,0,30,128,4,4566.4
2,0,1,1,0,80,4096,8,102731.8
2,0,0,1,0,90,64,8,102954.6
2,0,1,0,1,30,64,0,4843.6
4,0,0,0,1,70,128,4,12934.2
3,0,1,0,1,20,256,0,12218.0
1,1,1,0,1,20,1024,6,89676.0
4,0,0,1,0,40,4096,0,35757.6
4,0,1,1,1,80,512,2,35666.8
3,1,1,1,1,0,512,4,15823.8
3,1,1,1,1,90,4,10,46547.4
1,1,1,0,1,80,4096,10,102034.8
3,0,0,1,0,0,4,0,15933.6
1,0,1,0,0,80,2048,4,11808.4
4,0,0,0,0,30,64,10,119502.8
5,0,1,1,1,80,4096,10,298678.6
3,0,1,1,1,90,64,6,10469.6
2,0,0,0,0,10,4096,4,5859.4
3,1,0,0,1,70,4,10,46815.6
3,1,0,0,0,70,512,8,38044.0
1,0,0,1,1,70,1,6,116322.8
2,0,1,0,0,10,2048,4,5758.6
5,0,0,0,1,50,128,4,9129.4
2,0,0,0,1,50,1024,4,4553.0
4,1,0,0,1,60,128,4,12922.8
2,1,1,0,1,80,256,10,101379.0
2,0,1,0,0,100,16,8,95121.6
1,1,1,0,1,50,4096,10,102042.2
2,0,1,0,1,10,64,2,5711.8
5,1,0,1,1,0,16,4,9213.2
3,1,1,1,1,30,128,2,12076.2
3,1,0,1,0,20,64,8,38481.0
4,0,0,1,1,40,1,4,42789.0
2,0,0,1,1,0,256,8,131367.2
4,0,1,1,1,100,512,0,35859.8
2,1,0,1,0,80,64,2,17684.8
3,1,0,1,1,0,8,10,48157.2
