new_column,filterOff,HeaderCompressionOff,mtOff,tmOff,Files,BlockSize,x,Performance
5,0,0,1,1,50,64,0,9156.2
2,0,1,1,0,40,1024,8,102963.0
2,0,1,1,1,50,128,4,11870.8
3,0,0,1,0,90,32,4,12162.6
5,1,0,1,1,30,32,2,9186.4
3,0,1,0,1,20,32,6,10861.0
5,0,1,0,0,0,64,10,302027.4
3,1,0,0,1,20,256,6,10933.8
5,0,0,0,0,80,8,4,9161.6
3,1,0,1,0,10,2048,8,39455.2
2,0,1,1,1,20,1024,0,17610.2
1,0,0,1,0,100,1,4,15303.8
3,1,1,1,1,50,1,0,14344.2
1,0,1,1,0,60,1024,6,90931.4
4,1,0,0,1,70,64,4,12902.2
1,0,0,1,1,10,512,6,93613.8
2,1,0,0,0,40,1024,8,101810.6
5,1,1,1,1,30,128,0,9241.2
4,0,1,0,1,80,512,0,8909.4
1,0,0,1,1,0,1024,0,17927.2
5,0,0,1,1,20,8,8,120888.0
1,1,0,1,0,50,1024,0,17828.8
1,0,0,0,0,20,128,0,17670.8
1,0,0,1,0,20,2048,6,92014.2
3,1,0,1,1,50,512,8,38131.6
4,0,0,0,0,70,1,8,82144.2
1,1,0,1,1,80,2048,8,102623.2
2,0,0,1,0,100,2,8,117463.0
2,0,1,0,0,40,32,4,4540.4
2,1,0,0,0,0,64,2,11402.0
1,0,1,1,0,60,32,4,12039.2
4,1,1,0,0,30,256,8,41107.2
3,0,0,1,0,70,4096,2,12244.8
2,0,1,0,0,40,64,2,4850.6
5,1,1,1,1,90,128,4,9185.8
3,0,1,0,1,40,256,8,38130.6
1,1,0,1,1,100,4,6,102956.2
3,0,0,1,0,40,8,0,12472.2
4,0,1,0,1,90,4096,10,112026.0
5,1,1,0,0,0,4,2,9280.2
2,0,0,0,0,10,2048,4,5749.8
5,1,0,0,1,80,1024,2,9202.8
4,1,0,1,0,0,256,10,420945.0
4,1,0,1,1,60,8,0,35728.0
3,0,1,1,0,10,8,4,12469.2
3,0,0,1,0,30,4,2,12867.0
1,1,0,1,1,100,2048,8,102634.0
2,1,1,0,0,90,4096,4,4297.8
4,0,0,0,1,10,1,4,20261.0
1,0,0,1,0,10,8,0,17727.0
4,0,1,1,0,10,512,6,48728.8
3,1,1,0,1,60,8,4,12681.8
5,0,0,1,1,0,4096,4,9281.2
4,1,1,0,1,40,16,8,42004.0
5,1,1,1,0,0,2,8,121122.6
4,1,1,0,1,80,512,4,12866.2
1,0,0,0,0,70,64,10,101419.8
3,1,0,1,1,50,4,2,12921.4
4,1,0,1,1,20,16,6,48951.6
4,1,0,1,1,30,1024,8,124678.4
3,0,0,1,0,40,2048,10,48722.2
1,1,1,1,0,70,512,2,17749.4
3,1,0,1,0,20,32,6,10900.4
3,0,1,0,1,30,8,8,37492.6
5,0,0,1,0,50,4096,8,121706.6
5,0,1,0,0,90,1,2,9094.4
4,0,0,1,1,80,4,8,123920.8
5,1,0,1,1,40,32,10,298661.6
1,1,1,0,1,40,2048,10,101919.6
4,1,0,0,1,70,128,8,39335.2
1,1,1,1,1,70,2048,10,102925.6
1,0,1,0,1,50,128,4,11885.0
4,1,0,1,0,0,64,0,35881.4
3,1,1,1,1,20,2048,0,12165.2
5,0,0,1,0,0,32,10,300552.6
3,1,1,1,1,30,256,6,10675.4
3,1,0,1,0,50,16,8,37772.6
1,1,0,0,0,0,16,10,85791.2
5,0,0,0,1,90,32,10,301051.8
1,0,1,0,1,20,1024,10,100934.8
4,0,0,0,1,0,64,8,76071.0
3,1,0,0,1,0,2048,10,48123.4
4,0,1,1,1,80,256,0,35794.8
3,1,1,1,1,40,256,10,48741.6
2,1,0,1,0,80,4096,2,17685.0
3,1,0,0,1,40,1024,4,12191.2
1,1,1,1,1,90,32,0,17715.4
5,0,1,1,0,20,64,0,9175.2
2,1,1,1,0,80,4096,0,17719.2
1,1,0,1,1,60,1024,6,90790.2
1,0,1,1,1,100,1024,4,11753.4
2,0,1,1,0,80,256,10,102668.4
3,1,0,0,1,30,2,4,13167.0
2,1,1,0,0,90,64,2,4654.6
3,1,1,1,1,0,8,0,15904.6
5,0,0,0,1,20,4096,2,9215.0
4,0,0,1,0,40,256,6,49557.2
1,1,1,0,1,60,16,6,85090.6
5,0,1,1,1,50,8,0,9166.0
4,1,1,0,0,10,2,4,15897.0
